"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"loading/tank/tip26";"Try to position the front and side armour of your tank at an angle to the enemy, this increases its effective thickness and makes it harder to penetrate.";"Essayez de placer le blindage frontal et latéral de votre char selon un angle par rapport à l'ennemi, cela rendra plus difficile sa pénétration.";"Prova a piazzare la corazza frontale e laterale del tuo carro in modo angolato ripetto al nemico, ciò aumenterà lo spessore effettivo e la renderà più difficile da penetrare.";"Versuche, die frontale und die seitliche Panzerung Deines Panzers in einem Winkel zum Feind zu platzieren, da dies ein Durchschlagen der Panzerung erschwert.";"Intenta colocar el blindaje frontal y lateral de tu tanque en ángulo respecto al enemigo, esto aumenta su grosor efectivo y hace más difícil penetrarlo.";"Старайтесь располагать лобовую и бортовую броню углом к противнику, так ее сложнее пробить.";"Намагайтеся розташувати фронтальну та бокову броню свого танка під кутом до ворога. Це підвищить ефективну товщину броні й ускладнить її пробиття.";"Postaraj się ustawić przedni i boczny pancerz czołgu pod kątem do wroga, co zwiększy jego efektywną grubość i utrudni penetrację.";"Experimente colocar a blindagem frontal e lateral do seu tanque formando um ângulo para o inimigo, pois isto aumenta a sua espessura efetiva e será mais difícil penetrá-la.";"Tankınızın ön ve yan zırhını düşmana karşı açılandırmaya çalışın, böylece zırhın efektif kalınlığı artacak ve delmesi daha zor olacaktır.";"Snaž se nastavit čelní a boční pancíř tanku šikmo k nepříteli, bude pak obtížnější jej prorazit.";"Προσπαθήστε να τοποθετήσετε την μπροστινή και πλευρική θωράκιση του τανκ σας υπό γωνία προς τον εχθρό. Αυτό αυξάνει το δυναμικό πάχος του και καθιστά δυσκολότερη τη διάτρησή του.";"Cobalah untuk memosisikan armor depan dan samping tank milikmu pada sudut yang miring ke arah musuh. Ini akan meningkatkan ketebalan efektif dan membuatnya lebih sulit ditembus.";"พยายามจัดตำแหน่งเกราะรถถังด้านหน้าและด้านข้างให้อยู่ในมุมที่หันหาศัตรู เพื่อเพิ่มความหนาที่มีผลและทำให้เจาะทะลุได้ยากขึ้น";"적 전차를 상대할 때 약간의 각을 주면 적이 전차를 관통하기 더 어려워집니다.";"尽\t量\t将\t正\t侧\t方\t的\t装\t甲\t呈\t一\t定\t角\t度\t面\t向\t敌\t人，\t坦\t克\t在\t这\t种\t情\t况\t下\t的\t等\t效\t防\t护\t能\t力\t更\t高。";"自分の\t戦車の\t正面装甲と\t側面装甲を、\t敵に\t対して\t斜めに\t配置すると、\t有効な\t厚みが\t増して\t貫通しにくくなる。";"盡\t量\t將\t正\t側\t方\t的\t裝\t甲\t呈\t一\t定\t角\t度\t面\t對\t敵\t人，\t坦\t克\t在\t這\t種\t情\t況\t下\t的\t等\t效\t防\t護\t能\t力\t更\t高。";;
"loading/tank/tip27";"Internal modules are able to stop fragments - if you are behind an enemy it’s better to aim for the back of the turret, as the engine will soak up most of the damage.";"Les modules internes sont capables d'arrêter les fragments - il est préférable de tirer sur l'ennemi par derrière, non pas dans la zone du moteur, mais à l'arrière de la tourelle.";"I moduli interni possono bloccare le schegge - quando si spara ad un nemico da dietro è meglio puntare al retro della torretta poichè il motore può assorbire la maggior parte del danno.";"Interne Module können Fragmente aufhalten - wenn Du Dich hinter einem Feind befindest, ist es besser, auf die Rückseite des Geschützturms zu zielen, da das Triebwerk den größten Teil des Schadens abfängt.";"Los módulos internos pueden detener los fragmentos - si estás detrás de un enemigo, es mejor apuntar a la parte trasera de la torreta, ya que el motor absorberá la mayor parte del daño.";"Внутренние модули способны остановить осколки - лучше стрелять противнику сзади не в район двигателя, а в корму башни.";"Внутрішні модулі здатні зупинити осколки. Якщо ви обстрілюєте ворога ззаду, краще цілити не по двигуну, який поглине більшу частину пошкоджень, а по задній частині башти.";"Moduły wewnętrzne są w stanie zatrzymać odłamki - strzelając do wroga od tyłu, lepiej strzelać w tył wieży, niż w silnik, który pochłonie większość odłamków.";"Os módulos internos conseguem deter fragmentos. Se estiver atrás de um inimigo, é melhor disparar para a traseira da torre, pois o motor absorverá a maior parte dos danos.";"İç modüller şarapnel parçalarını durdurabilir - eğer düşmanın arkasındaysanız taretin arkasına nişan almak daha iyidir, çünkü motor bölmesi hasarın çoğunu soğuracaktır.";"Vnitřní moduly jsou schopny zastavit střepiny - je lepší střílet na nepřítele zezadu, ne do motorového prostoru, ale do zadní části věže.";"Οι εσωτερικές μονάδες μπορούν να σταματήσουν τα θραύσματα - αν βρίσκεστε πίσω από έναν εχθρό, είναι προτιμότερο να στοχεύσετε στο πίσω μέρος του πυργίσκου αφού ο κινητήρας θα απορροφήσει το μεγαλύτερο μέρος της ζημιάς.";"Berbagai modul internal bisa menahan fragmen peluru - jika berada di belakang musuh, sebaiknya kamu membidik bagian belakang turret karena mesin akan menyerap sebagian besar damage.";"โมดูลภายในสามารถหยุดสะเก็ดระเบิดได้ - หากคุณอยู่หลังศัตรู ควรจะเล็งที่ด้านหลังของป้อมปืนแทน เพราะเครื่องยนต์จะรับความเสียหายไปเกือบทั้งหมด";"내부 모듈은 파편을 저지할 수 있습니다. 따라서 엔진 구획이 아닌 포탑 후방을 공격하는 것이 바람직합니다.";"车\t体\t内\t部\t模\t块\t可\t以\t挡\t下\t部\t分\t炮\t弹\t破\t片 - 向\t敌\t方\t目\t标\t后\t方\t开\t火\t时\t建\t议\t避\t开\t引\t擎\t区\t域，\t直\t接\t瞄\t准\t炮\t塔\t后\t部。";"内部\tモジュールは\t破片を\t止めることができる。\t敵の\t後方にいる\t場合は、\tエンジンがほとんどの\tダメージを\t吸収してしまうため、\t砲塔の\t背面を\t狙ったほうがいい。";"車\t體\t內\t部\t模\t塊\t可\t以\t擋\t下\t部\t分\t砲\t彈\t破\t片 - 向\t敵\t方\t目\t標\t後\t方\t開\t火\t時\t建\t議\t避\t開\t引\t擎\t區\t域，\t直\t接\t瞄\t準\t砲\t塔\t後\t部。";;
"loading/tank/tip28";"If you can’t break through an enemy’s armour, shoot their cannon!";"Si vous ne parvenez pas à percer le blindage de l'ennemi, tirez dans son canon!";"Se non puoi sfondare la corazza del nemico, sparagli al cannone!";"Wenn Du die Panzerung des Feindes nicht durchschlagen kannst, schieß auf seine Kanone!";"¡Si no puedes penetrar el blindaje de un enemigo, dispara a su cañón!";"Если не получается пробить броню противника - стреляйте ему в пушку!";"Якщо ви не можете пробити броню ворога, стріляйте по гарматі!";"Jeśli nie możesz przebić się przez pancerz wroga, strzel w jego lufę!";"Se não conseguir atravessar a blindagem do inimigo, atinja-o no canhão!";"Eğer düşmanın zırhını delemiyorsanız, topunu vurun!";"Pokud se ti nedaří prorazit nepřátelský pancíř, zkus ho trefit do děla!";"Αν δεν μπορείτε να διαπεράσετε τη θωράκιση του εχθρού, ρίξτε στο πυροβόλο του!";"Jika tidak bisa menembus armor musuh, tembak meriamnya!";"หากคุณไม่สามารถเจาะทะลุเกราะของศัตรูได้ ให้ยิงที่ปืนใหญ่!";"적의 장갑을 관통하기 어렵다면, 주포를 먼저 파괴하십시오!";"如\t果\t手\t中\t的\t武\t器\t无\t法\t击\t穿\t敌\t人\t装\t甲，\t瘫\t痪\t对\t方\t的\t火\t炮\t不\t失\t为\t解\t决\t之\t道。";"敵の\t装甲を\t破壊できない\t場合は、\t敵の\t大砲を\t撃とう！";"如\t果\t手\t中\t的\t武\t器\t無\t法\t擊\t穿\t敵\t人\t裝\t甲，\t癱\t瘓\t對\t方\t的\t火\t砲\t不\t失\t為\t解\t決\t之\t道。";;
"loading/ship/newbie/tip18";"If a funnel is damaged, the maximum forward speed of the ship is reduced.";"Si la cheminée est endommagée, la vitesse maximum du navire sera réduite.";"Se il fumaiolo è danneggiato, la velocità massima della nave si ridurrà.";"Wenn der Schornstein beschädigt ist, wird die maximale Vorwärtsgeschwindigkeit des Schiffes gesenkt.";"Si se daña un embudo, se reduce la velocidad máxima de avance del barco.";"При повреждении дымовой трубы максимальная скорость хода корабля упадёт.";"У разі пошкодження димоходу максимальна швидкість корабля знизиться.";"Jeśli komin zostanie uszkodzony, maksymalna prędkość okrętu zostanie zmniejszona.";"Se a chaminé for danificada, a velocidade máxima de marcha avante do navio é reduzida.";"Eğer baca hasar görürse, geminin ileri yönde son hızı düşecektir.";"Pokud je poškozen komín, sníží se maximální možná rychlost lodi.";"Εάν καταστραφεί ένα φουγάρο, η μέγιστη ταχύτητα του πλοίου προς τα εμπρός μειώνεται.";"Jika cerobong rusak, kecepatan maju maksimum kapal akan berkurang.";"หากปล่องของเรือได้รับความเสียหาย ความเร็วเดินหน้าสูงสุดของเรือจะลดลง";"연돌이 피해를 받으면 함선의 최대 전진 속도가 감소합니다.";"烟\t囱\t受\t损\t会\t导\t致\t船\t速\t下\t降。";"煙突が\tダメージを\t受けると、\t船の\t最大前進速度が\t減少する。";"如\t果\t煙\t囪\t受\t到\t損\t壞，\t則\t船\t艦\t的\t最\t大\t前\t進\t速\t度\t會\t降\t低";;
"loading/ship/newbie/tip19";"Destroy all enemy ships to win the battle!";"Détruisez tous les navires ennemis pour gagner la bataille.";"Affonda tutte le navi nemiche per vincere la battaglia!";"Zerstöre alle feindlichen Schiffe, um die Schlacht zu gewinnen.";"¡Destruye todos los barcos enemigos para ganar la batalla!";"Уничтожьте все корабли противника, чтобы победить в бою.";"Знищте всі ворожі кораблі, щоби виграти битву!";"Zniszcz wszystkie wrogie okręty, aby wygrać bitwę!";"Destrua todos os navios inimigos para vencer o combate!";"Savaşı kazanmak için bütün düşman gemilerini imha edin!";"K vyhrání bitvy znič všechny nepřátelské lodě.";"Καταστρέψτε όλα τα εχθρικά πλοία για να κερδίσετε τη μάχη!";"Hancurkan semua kapal musuh untuk memenangi pertempuran!";"ชนะการต่อสู้โดยทำลายเรือศัตรูทั้งหมด!";"적의 함선을 모두 격파하면 전투에서 승리합니다.";"击\t毁\t所\t有\t敌\t方\t单\t位\t同\t样\t可\t以\t赢\t得\t战\t斗。";"敵艦船をすべて\t破壊し、\t戦いに\t勝利しよう！";"擊\t毀\t所\t有\t敵\t方\t單\t位\t同\t樣\t可\t以\t贏\t得\t戰\t鬥。";;
"loading/ship/newbie/tip20";"Ship ammo racks are usually located under the guns just above the water line, destroying the ammo rack causes a huge explosion, resulting in massive damage to the ship.";"Le râtelier à munitions est généralement situé sous les armes, juste au-dessus du niveau de l'eau. Le râtelier de munitions détruit explose, causant d'énormes dégâts au navire.";"Le stive munizioni sono di solito poste sotto i cannoni appena al di sotto del pelo dell'acqua, distruggere le stive causa una grossa esplosione risultante in un massiccio danno alla nave.";"Die Munitionsreserven befinden sich in der Regel unter den Geschützen knapp über dem Wasserspiegel. Zerstörte Munitionsreserven explodieren und verursachen massiven Schaden am Schiff.";"Los estantes de munición de los barcos suelen estar situados debajo de los cañones, justo por encima de la línea de flotación; destruir el estante de munición provoca una enorme explosión, que causa daños masivos al barco.";"Боеукладка обычно находится под пушками чуть выше уровня воды. Уничтоженная боеукладка взрывается, нанося огромный урон кораблю.";"Боєкомплект корабля зазвичай розташований під гарматами трохи вище рівня води. Знищений боєкомплект вибухає, завдаючи кораблю серйозних пошкоджень.";"Magazyn amunicji znajduje się zwykle pod działami, tuż nad poziomem wody. Zniszczony magazyn amunicji eksploduje, powodując ogromne uszkodzenia okrętu.";"Os depósitos de munições situam-se por baixo dos canhões, logo acima do nível da água. Destruir o depósito de munições provoca uma enorme explosão, resultando em danos ao navio.";"Mühimmat rafları genellikleri suyun hemen üzerinde, silahların altında yer alır. Yok edilmiş mermi rafları büyük bir patlamya neden olur ve gemiye çok büyük hasarlar verirler.";"Zásobník munice se obvykle nachází pod děly těsně nad vodní hladinou. Zničený zásobník munice exploduje a způsobí obrovské poškození lodi.";"Τα ράφια πυρομαχικών του πλοίου βρίσκονται συνήθως κάτω από τα όπλα, ακριβώς πάνω από το επίπεδο του νερού. Αν καταστραφεί το ράφι πυρομαχικών προκαλείται μια τεράστια έκρηξη η οποία με τη σειρά της προκαλεί τεράστια ζημιά στο πλοίο.";"Rak amunisi kapal biasanya berada di bawah senapan tepat di atas garis air. Penghancuran rak amunisi akan menyebabkan ledakan besar sehingga mengakibatkan damage besar pada kapal.";"แผงกระสุนของเรือมักจะอยู่ใต้ปืนบริเวณเหนือระดับน้ำพอดี หากทำลายแผงกระสุนได้จะทำให้เกิดการระเบิดขนาดใหญ่ และสร้างความเสียหายมหาศาลกับเรือ";"함선의 탄약고는 대부분 흘수선 아래에 위치해 있습니다. 탄약고가 파괴될 경우 탄약이 유폭되어 함선에 큰 피해를 입힐 수 있습니다.";"舰\t艇\t弹\t药\t库\t通\t常\t位\t于\t炮\t塔\t下\t方\t靠\t近\t水\t线\t部\t位，\t一\t旦\t成\t功\t诱\t爆\t敌\t方\t弹\t药\t库\t即\t可\t对\t目\t标\t舰\t艇\t造\t成\t巨\t量\t伤\t害。";"艦船の\t弾薬庫は\t通常、\t水面すぐ\t上の\t砲の\t下に\t位置している。\t破壊された\t弾薬庫は\t大爆発し、\t艦船に\t大\tダメージを\t与える。";"艦\t艇\t彈\t藥\t庫\t通\t常\t位\t於\t砲\t塔\t下\t方\t靠\t近\t水\t線\t部\t位，\t一\t旦\t成\t功\t誘\t爆\t敵\t方\t彈\t藥\t庫\t即\t可\t對\t目\t標\t艦\t艇\t造\t成\t巨\t量\t傷\t害。";;
"loading/ship/newbie/tip21";"Damaged guns have a slower rate of fire.";"Les armes endommagées tirent plus lentement.";"I cannoni danneggiati hanno una cadenza di fuoco minore.";"Beschädigte Geschütze schießen langsamer.";"Los cañones dañados tienen una cadencia de fuego más lenta.";"Поврежденные орудия стреляют медленнее.";"Пошкоджені гармати стріляють повільніше.";"Uszkodzone działa strzelają wolniej.";"Os canhões danificados têm uma cadência de tiro mais baixa.";"Hasarlı silahların ateş etme yoğunluğu azalır.";"Poškozené zbraně střílejí pomaleji.";"Τα κατεστραμμένα όπλα έχουν πιο αργό ρυθμό πυρός.";"Jika senapan rusak, laju tembakannya akan menjadi lebih lambat.";"ปืนที่ได้รับความเสียหายจะมีอัตรายิงช้าลง";"손상된 무장은 연사력이 저하됩니다.";"火\t炮\t受\t损\t后，\t开\t火\t速\t度\t也\t将\t下\t降。";"破損した\t砲は\t発射速度が\t遅くなる。";"火\t砲\t受\t損\t後，\t開\t火\t速\t度\t也\t將\t下\t降。";;
"loading/ship/newbie/tip22";"By turning side-on to an enemy ship you will be able to fire from all guns, but you leave the critical modules of your ship vulnerable - position your vessel wisely.";"En vous tournant latéralement vers l'ennemi, vous pourrez tirer avec tous les canons, mais vous exposerez les modules critiques de votre navire - choisissez judicieusement votre position.";"Mostrando il lato al nemico ti sarà possibile fare fuoco da tutti i cannoni, ma ciò rende vulnerabili i moduli critici della tua nave - scegli il tuo posizionamento con cura.";"Wenn Du Dich seitlich zum Feind drehst, kannst Du aus allen Kanonen feuern, allerdings exponierst Du dabei auch die kritischen Module Deines Schiffes – wähle Deine Position daher mit Bedacht.";"Girando de lado hacia un barco enemigo podrás disparar desde todos los cañones, pero dejarás vulnerables los módulos críticos de tu barco - coloca tu barco sabiamente.";"Повернувшись боком к противнику, вы сможете стрелять из всех орудий, но открываете критические модули своего корабля – выбирайте позицию с умом.";"Якщо розвернутися боком до ворога, ви зможете відкрити вогонь з усіх гармат, але підставите під удар критичні модулі власного корабля — обирайте позицію з розумом.";"Obracając się bokiem do wroga, będziesz mógł strzelać ze wszystkich dział, ale odsłonisz ważne moduły swojego okrętu - wybieraj mądrze.";"Ao virar-se de lado para o inimigo, consegue disparar com todos os canhões, mas expõe os módulos críticos do seu navio; escolha a sua posição com bom senso.";"Düşmana yan dönerek bütün silahlardan aynı anda ateş edebilirsiniz, ancak geminizin kritik modüllerini de açığa çıkarmış olursunuz. Konumunuzu akıllıca seçin.";"Když se otočíš bokem k nepříteli, budeš moci pálit ze všech děl, ale zároveň vystavíš kritické moduly své lodi - vybírej si svou pozici moudře.";"Στρέφοντας την πλευρά σας προς ενός εχθρικό πλοίο θα μπορείτε να ανοίξετε πυρ με όλα τα όπλα, αλλά αφήνετε ευάλωτες τις κρίσιμες μονάδες του πλοίου σας - τοποθετήστε το σκάφος σας με σύνεση.";"Kamu bisa menembak dari semua senapan jika menghadap ke kapal musuh, tetapi berbagai modul penting di kapalmu akan menjadi rentan - posisikan kapalmu dengan bijak.";"โดยการหันข้างเรือหาเรือศัตรู คุณจะสามารถยิงด้วยปืนทุกกระบอกได้ แต่ก็ทำให้โมดูลสำคัญของเรือเสี่ยงต่อการถูกโจมตีเช่นกัน - พิจารณาการจัดตำแหน่งเรือของคุณอย่างรอบคอบ";"적을 향해 측면으로 선회할 경우 총공격을 가할 수 있다는 장점이 있으나, 함선의 주요 부위를 적에게 노출시킨다는 점에 유의해야 합니다.";"侧\t舷\t对\t敌\t固\t然\t可\t以\t发\t挥\t全\t部\t火\t力，\t不\t过\t与\t此\t同\t时\t己\t方\t舰\t船\t的\t所\t有\t关\t键\t部\t件\t也\t在\t对\t方\t炮\t火\t下\t暴\t露\t无\t遗 - 对\t敌\t角\t度\t务\t必\t精\t打\t细\t算。";"敵艦船に\t対して\t横を\t向くことで、\tすべての\t砲から\t撃つことができるが、\t艦船の\t重要な\tモジュールが\t無防備になる。\t艦船の\tポジションは\t賢く\t選ぼう。";"側\t舷\t對\t敵\t固\t然\t可\t以\t發\t揮\t全\t部\t火\t力，\t不\t過\t與\t此\t同\t時\t己\t方\t艦\t船\t的\t所\t有\t關\t鍵\t部\t件\t也\t在\t對\t方\t炮\t火\t下\t暴\t露\t無\t遺 - 對\t敵\t角\t度\t務\t必\t精\t打\t細\t算。";;
"loading/ship/tip1";"Depth charges can help you damage submarines below the water.";"Les grenades sous-marines peuvent aider à lutter contre les sous-marins.";"Le cariche di profondità possono aiutarti a combattere contro i sommergibili.";"Unterwasserbomben können bei der Bekämpfung von U-Booten nützlich sein.";"Las cargas de profundidad pueden ayudarte a dañar submarinos bajo el agua.";"Глубинные бомбы могут помочь в борьбе с подводными лодками.";"Глибинні бомби — дієва зброя проти підводних човнів.";"Ładunki głębinowe mogą pomóc w walce z okrętami podwodnymi.";"As cargas de profundidade podem ajudar em combates contra submarinos abaixo da superfície.";"Su altı bombaları, denizaltılara karşı savaşmaya yardımcı olabilir.";"Hlubinné nálože mohou pomoci v boji proti ponorkám.";"Οι βόμβες βυθού μπορούν να σας βοηθήσουν να καταστρέψετε υποβρύχια κάτω από την επιφάνεια του νερού.";"Peledak kedalaman bisa membantumu menimbulkan damage pada kapal selam di bawah air.";"ระเบิดน้ำลึกสามารถสร้างความเสียหายต่อเรือดำน้ำที่อยู่ใต้ผิวน้ำได้";"폭뢰를 사용하면 잠수함을 상대하는 데 도움이 됩니다.";"可\t以\t使\t用\t深\t水\t炸\t弹\t对\t付\t敌\t方\t潜\t艇。";"爆雷は\t水中の\t潜水艦に\tダメージを\t与えるのに\t役立つ。";"可\t以\t使\t用\t深\t水\t炸\t彈\t對\t付\t敵\t方\t潛\t艇。";;
"loading/ship/tip2";"The most effective way to use depth charges is to drop them at full speed!";"Le moyen le plus efficace d’utiliser les grenades sous-marines est de les larguer à pleine vitesse!";"Il modo più efficiente per usare le cariche di profondità é quello di lanciarle a tutta velocità!";"Der effektivste Weg, Wasserbomben einzusetzen, besteht darin, sie mit voller Geschwindigkeit abzuwerfen!";"¡La forma más eficaz de utilizar las cargas de profundidad es lanzarlas a toda velocidad!";"Глубинные бомбы эффективнее всего сбрасывать на полном ходу.";"Найефективніший спосіб використання глибинних бомб — скидати їх на повній швидкості!";"Najskuteczniejszym sposobem wykorzystania ładunków głębinowych jest zrzucanie ich z pełną prędkością!";"A forma mais eficaz de usar cargas de profundidade é larga-las à velocidade máxima!";"Su altı bombalarını kullanmanın en iyi yolu, tam gaz giderken bırakmaktır!";"Nejefektivnějším způsobem použití hloubkových náloží je shodit je v plné rychlosti!";"Ο πιο αποτελεσματικός τρόπος για να χρησιμοποιήσετε τις βόμβες βυθού είναι να τις ρίξετε με τη μέγιστη ταχύτητα!";"Cara paling efektif untuk menggunakan peledak kedalaman adalah dengan menjatuhkannya dalam kecepatan penuh!";"วิธีการใช้ระเบิดน้ำลึกที่ได้ผลที่สุดคือปล่อยขณะมีความเร็วสูงสุด!";"폭뢰의 가장 효과적인 사용법은 최고 속력으로 떨어뜨리는 것입니다!";"深\t水\t炸\t弹\t最\t安\t全\t高\t效\t的\t使\t用\t方\t法\t莫\t过\t于\t全\t速\t投\t放！";"爆雷の\t最も\t効果的な\t使い\t方は、\tフルスピードで\t落とすこと！";"深\t水\t炸\t彈\t最\t安\t全\t高\t效\t的\t使\t用\t方\t法\t莫\t過\t於\t全\t速\t投\t放！";;
"loading/ship/tip3";"Keep an eye on your oxygen levels during submarine operations.";"Surveillez les niveaux d’oxygène pendant les opérations sous-marines.";"Tieni d'occhio i livelli d'ossigeno durante le operazioni in immersione.";"Überwache den Sauerstoffpegel bei U-Boot-Einsätzen.";"Vigila tus niveles de oxígeno durante las operaciones submarinas.";"Следите за уровнем кислорода во время операций на подводной лодке.";"Стежте за рівнем кисню під час операцій на підводному човні.";"Monitoruj poziom tlenu podczas działań pod wodą.";"Monitorize os seus níveis de oxigénio durante operações submarinas.";"Denizaltı operasyonları sırasında oksijen seviyesine dikkat edin.";"Sleduj hladinu kyslíku během operací s ponorkami.";"Μην ξεχνάτε να ελέγχετε τα επίπεδα του οξυγόνου σας κατά τη διάρκεια υποβρυχίων επιχειρήσεων.";"Awasi tingkat oksigenmu selama operasi kapal selam.";"คอยสังเกตระดับออกซิเจนของคุณระหว่างปฏิบัติการเรือดำน้ำ";"잠수함을 사용할 때에는 산소 레벨을 확인해야 합니다.";"潜\t艇\t水\t下\t航\t行\t时\t务\t必\t关\t注\t舱\t内\t氧\t气\t水\t平。";"潜水艦による\t作戦中は、\t酸素\tレベルに\t注意しよう。";"潛\t艇\t水\t下\t航\t行\t時\t務\t必\t關\t注\t艙\t內\t氧\t氣\t水\t平。";;
"loading/ship/tip4";"A damaged bridge or rudder prevents a ship from turning.";"Un rouf ou un gouvernail endommagé empêche le navire de tourner.";"Un ponte di comando o il timone danneggiato impedisce alla nave di virare.";"Ein beschädigter Ruderstand oder ein beschädigtes Ruder verhindert, dass sich das Schiff drehen kann.";"Un puente o un timón dañados impiden que un barco gire.";"Поврежденная рубка или руль не позволяют кораблю поворачивать.";"Пошкоджені місток або кермо позбавлять корабель можливості повертати.";"Uszkodzony mostek lub ster uniemożliwiają obrót okrętu.";"Danos na cabine de convés ou no leme impedem o navio de virar.";"Hasarlı bir kaptan köşkü ya da dümen, geminin dönmesini engelleyecektir.";"Poškozená paluba nebo kormidlo brání lodi v zatáčení.";"Μια κατεστραμμένη γέφυρα ή ένα κατεστραμμένο πηδάλιο διεύθυνσης δεν αφήνουν το πλοίο να στρίψει.";"Anjungan atau kemudi yang rusak akan membuat kapal tidak bisa berbelok.";"หางเสือหรือสะพานเรือที่เสียหายจะทำให้เรือไม่สามารถเลี้ยวได้";"함교 또는 조타 장치가 손상되었을 경우, 함선의 선회 능력이 제한됩니다.";"操\t舵\t室\t或\t船\t舵\t本\t身\t受\t损\t都\t将\t导\t致\t舰\t艇\t无\t法\t转\t向。";"船橋や\t舵が\tダメージを\t受けると、\t艦船は\t旋回できなくなってしまう。";"操\t舵\t室\t或\t船\t舵\t本\t身\t受\t損\t都\t將\t導\t致\t艦\t艇\t無\t法\t轉\t向。";;
"loading/ship/tip5";"A damaged engine reduces the overall speed of a ship.";"Un moteur endommagé réduit la vitesse du navire.";"Un motore danneggiato riduce la velocità massima della nave.";"Ein beschädigter Motor verringert die Geschwindigkeit des Schiffes.";"Un motor dañado reduce la velocidad total de un barco.";"Поврежденный двигатель снижает скорость корабля.";"Пошкоджений двигун зменшує швидкість корабля.";"Uszkodzony silnik zmniejsza prędkość okrętu.";"Danos no motor reduzem a velocidade geral de uma embarcação.";"Hasarlı bir motor geminin genel hızını azaltır.";"Poškozený motor snižuje rychlost lodi.";"Ένας κατεστραμμένος κινητήρας μειώνει τη συνολική ταχύτητα ενός πλοίου.";"Mesin yang rusak akan mengurangi keseluruhan kecepatan kapal.";"เครื่องยนต์ที่เสียหายจะลดความเร็วโดยรวมของเรือ";"엔진이 손상되었을 경우 함선의 전반적인 속도가 감소합니다.";"轮\t机\t舱\t受\t损\t后，\t舰\t艇\t航\t行\t速\t度\t将\t一\t并\t下\t降。";"エンジンが\tダメージを\t受けると、\t艦船の\t全体的な\t速度は\t減少する。";"輪\t機\t艙\t受\t損\t後，\t艦\t艇\t航\t行\t速\t度\t將\t一\t併\t下\t降。";;
