"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"hints/BfD_mission";"This mission includes enemy ground equipment. To destroy ground equipment, you need to use a bomber or a low-flying attack aircraft.";"Cette mission comprend le matériel au sol de l'ennemi. Pour détruire les équipements au sol, vous devez utiliser un bombardier ou un avion d'attaque volant à basse altitude.";"In questa missione incontrerai attrezzature di terra nemiche. Per distruggere le attrezzature di terra dovrai utilizzare un bombardiere o un aeromobile da attacco al suolo.";"In dieser Mission befinden sich feindliche Bodentruppen. Um die Bodentruppen zu zerstören, benötigst du einen Bomber oder ein Schlacht- bzw. Erdkampfflugzeug.";"Esta misión incluye equipamiento de tierra enemigo. Para destruir equipamiento de tierra, tienes que usar un bombardero o una aeronave de ataque a baja altura.";"В этой миссии присутствует вражеская наземная техника. Для уничтожения наземной техники используйте самолёты типа ""бомбардировщик"" или ""штурмовик"".";"У цій місії присутня ворожа наземна техніка. Для її знищення використайте літаки типу ""бомбардувальник"" або ""штурмовик"".";"W tej misji wróg dysponuje sprzętem naziemnym. Aby go zniszczyć, musisz użyć bombowca lub samolotu szturmowego.";"Esta missão inclui equipamento terrestre inimigo. Para destruir o equipamento terrestre, precisa de usar um bombardeiro ou um avião de ataque voando baixo.";"Bu görev düşmanın kara teçhizatlarını da içermektedir. Kara teçhizatlarını imha etmek için bir bombardıman veya alçaktan uçan bir avcı uçağı kullanman gerekiyor.";"V této misi se nachází nepřátelské pozemní vybavení. Ke zničení nepřátelské pozemní techniky je zapotřebí bombardér nebo nízko letící bitevník.";"Αυτή η αποστολή περιλαμβάνει εχθρικό επίγειο εξοπλισμό. Για να καταστρέψετε τον επίγειο εξοπλισμό, πρέπει να χρησιμοποιήσετε ένα βομβαρδιστικό ή ένα επιθετικό αεροσκάφος που πετάει χαμηλά.";"Misi ini mencakup peralatan darat musuh. Untuk menghancurkan peralatan darat, kamu harus menggunakan pesawat pengebom atau pesawat serang yang terbang rendah.";"ภารกิจนี้มีอุปกรณ์ภาคพื้นดินของศัตรู ทำลายอุปกรณ์ภาคพื้นดินโดยใช้เครื่องบินทิ้งระเบิดหรืออากาศยานจู่โจมบินระดับต่ำ";"적군의 지상장비가 포함된 임무에서, 지상장비를 파괴하려면 폭격기나 지상공격기를 이용해야 합니다.";"该\t任\t务\t需\t要\t摧\t毁\t敌\t方\t地\t面\t单\t位，\t请\t选\t择\t轰\t炸\t机\t或\t对\t地\t攻\t击\t机。";"この\tミッションには\t敵の\t地上装置があります。\t地上装置を\t破壊するには、\t爆撃機または\t低空攻撃機が\t必要です。";"該\t任\t務\t需\t要\t摧\t毀\t敵\t方\t地\t面\t單\t位，\t請\t選\t擇\t轟\t炸\t機\t或\t對\t地\t攻\t擊\t機。";;
"hints/air_zone";"You are in the aerial target zone. Destroy enemy airplanes in the zone, so that your squadron can gain air superiority.";"Vous êtes dans la zone cible aérienne. Détruisez les avions ennemis dans cette zone pour donner à votre escadron la supériorité aérienne.";"Ti trovi nella zona di obiettivo aereo. Distruggi gli aeroplani nemici nella zona per garantire la superiorità aerea alla tua squadriglia.";"Du hast den designierten Luftraum erreicht. Zerstöre die feindlichen Flugzeuge, damit dein Team die Luftüberlegenheit erreichen kann.";"Estás en la zona aérea objetivo. Destruye los aviones enemigos en la zona para que tu escuadrón pueda conseguir superioridad aérea.";"Вы находитесь в воздушной зоне. Уничтожайте самолёты противника, оставаясь в зоне, чтобы ваша команда смогла захватить воздушное превосходство.";"Ви знаходитесь в повітряній зоні. Знищуйте літаки противника, залишаючись в зоні, щоб ваша команда змогла захопити повітряну перевагу.";"Znajdujesz się w strefie walk powietrznych. Zniszcz znajdujące się w strefie wrogie samoloty, by twój dywizjon zdobył przewagę powietrzną.";"Você está na zona de alvo aéreo. Destrua aviões inimigos na zona para que o seu esquadrão possa obter superioridade aérea.";"Hava hedef bölgesinde bulunmaktadır. Senin filo hava üstünlüğü elde edebilirsiniz böylece bölgedeki düşman uçak yok.";"Jsi ve vzdušné cílové oblasti. Znič nepřátelská letadla v oblasti, aby tvá peruť mohla získat vzdušnou nadvládu.";"Βρίσκεστε στη ζώνη εναέριου στόχου. Καταστρέψτε τα εχθρικά αεροπλάνα στη ζώνη, ώστε η μοίρα σας να αποκτήσει αεροπορική υπεροχή.";"Kamu berada di zona target udara. Hancurkan pesawat musuh di zona itu sehingga skuadronmu bisa mendapatkan penguasaan udara.";"คุณอยู่ในพื้นที่เป้าหมายทางอากาศ ทำลายเครื่องบินศัตรูในพื้นที่เพื่อให้ฝูงบินของคุณครองอากาศ";"이곳은 공습지역입니다. 편대가 지역의 공중우세를 장악할 수 있도록 적기를 격추하십시오.";"已\t位\t于\t目\t标\t空\t域\t中。\t摧\t毁\t该\t区\t域\t中\t的\t敌\t机\t便\t能\t获\t得\t制\t空\t权。";"あなたは\t現在「空中目標\tゾーン」\tにいます。\tあなたの\t部隊が\t制空権を\t獲得できるように、\tゾーン\t内の\t敵機を\t撃破してください。";"已\t位\t於\t目\t標\t空\t域\t中。\t摧\t毀\t該\t區\t域\t中\t的\t敵\t機\t便\t能\t獲\t得\t制\t空\t權。";;
"hints/airfield_zone";"You are on the airfield's runway. Remain here to seize control over this airfield.";"Vous êtes sur la piste de l'aérodrome. Restez ici pour prendre le contrôle de ce terrain d'aviation.";"Ti trovi sulla pista del campo di aviazione. Rimani qui per ottenere il controllo di questo campo di aviazione.";"Du stehst nun auf der Rollbahn. Harre aus, um die Kontrolle über dieses Flugfeld zu übernehmen.";"Estás en la pista del aeródromo. Quédate ahí para hacerte con el control del aeródromo.";"Вы находитесь на взлётной полосе аэродрома. Оставайтесь на ВПП для того, чтобы захватить контроль над аэродромом.";"Ви знаходитеся на злітній смузі аеродрому. Залишайтеся на ЗПС для того, щоб захопити контроль над аеродромом.";"Znajdujesz się na pasie startowym lotniska. Pozostań tu, by przejąć nad nim kontrolę.";"Está na pista do aeródromo. Fique aqui para tomar o controle sobre este aeródromo.";"Havaalanının kalkış pisti üzerindesin. Bu havaalanının kontrolünü ele geçirmek için burada kal.";"Jsi na dráze letiště. Pokud zde setrváš, obsadíš ho.";"Βρίσκεστε στον διάδρομο προσγείωσης του αεροδρομίου. Παραμείνετε εδώ για να πάρετε τον έλεγχο του αεροδρομίου.";"Kamu berada di landasan pacu lapangan terbang. Tetaplah di sini untuk merebut kendali atas lapangan terbang ini.";"คุณอยู่บนรันเวย์ของลานบิน คุมพื้นที่นี้ไว้เพื่อยึดการควบคุมลานบินแห่งนี้";"이곳을 활주로입니다. 이곳에서 머문다면 비행장을 점령하게 됩니다.";"已\t位\t于\t机\t场\t跑\t道\t上。\t继\t续\t在\t此\t处\t停\t留\t便\t可\t控\t制\t该\t机\t场。";"現在、\t飛行場の\t滑走路にいます。\tこの\t飛行場を\t制圧し\t続けるためにここに\t留まって\t下さい。";"已\t位\t於\t機\t場\t跑\t道\t上。\t繼\t續\t在\t此\t處\t停\t留\t便\t可\t控\t制\t該\t機\t場。";;
"hints/gm_zone";"You are in a zone which can only be captured by ground forces.";"Vous êtes dans une zone qui peut être capturée uniquement par l'armée de terre.";"Ti trovi in una zona che può essere conquistata solo dalle forze di terra.";"Du befindest dich in einem Gebiet, das nur von Bodentruppen eingenommen werden kann.";"La zona en la que estás solo puede tomarse mediante fuerzas de tierra.";"Вы находитесь в зоне, которую может захватить только наземная техника.";"Ви знаходитеся в зоні, яку може захопити тільки наземна техніка.";"Znajdujesz się w strefie, która może być zajęta jedynie przez siły lądowe.";"Você está em uma zona que só pode ser capturada por forças terrestres.";"Sadece kara birlikleri tarafından ele geçirilebilecek bir bölgedesin.";"Jsi v oblasti, kterou mohou obsadit pouze pozemní síly";"Βρίσκεστε σε μια ζώνη που μπορεί να καταληφθεί μόνο από χερσαίες δυνάμεις.";"Kamu berada di zona yang hanya bisa direbut oleh angkatan darat.";"คุณอยู่ในพื้นที่ซึ่งต้องยึดด้วยทัพบกเท่านั้น";"지상군만이 이 지역을 점령할 수 있습니다.";"只\t有\t地\t面\t单\t位\t能\t占\t领\t该\t区\t域。";"地上部隊しか\t占領できない\tゾーンにいます。";"只\t有\t地\t面\t單\t位\t能\t佔\t領\t該\t區\t域。";;
"hints/full_throttle";"Push your throttle to 100% to start your take-off run.";"Poussez votre manette des gaz à 100% pour commencer votre course au décollage.";"Spingi al massimo la manetta per cominciare la corsa di decollo.";"Erhöhe den Schub auf 100%, um deinen Startlauf zu beginnen.";"Empuja la palanca de gases hasta el 100 % para iniciar el despegue.";"Увеличьте мощность двигателя до 100%, чтобы начать разгон.";"Збільшіть потужність двигуна до 100%, щоб почати розгін.";"Zwiększ moc do 100%, by ruszyć do startu.";"Empurre o throttle a 100% para começar a sua decolagem.";"Kalkış işlemini başlatmak için gazı %100'e getir.";"Přidej plyn na 100 % a zahaj rozjezd";"Πιέστε το γκάζι στο 100% για να ξεκινήσετε την απογείωση.";"Dorong tuas gas hingga 100% untuk memulai lepas landas.";"ดันคันเร่งเป็น 100% เพื่อเริ่มวิ่งขึ้นบิน";"스로틀을 100%로 올려 이륙활주를 시작하라.";"节\t流\t阀\t增\t至 100%，\t开\t始\t起\t飞\t滑\t跑。";"離陸滑走を\t始めるには、\tスロットルを\t100%まで\t押し\t上げて\t下さい。";"節\t流\t閥\t增\t至 100%，\t開\t始\t起\t飛\t滑\t跑。";;
"hints/disconnect";"You've spent too much time on the airfield. If you don't take off soon, you'll be disconnected from this session.";"Vous avez passé trop de temps sur l'aérodrome. Si vous ne décollez pas rapidement, vous allez être déconnecté de cette session.";"Hai trascorso troppo tempo sul campo di aviazione. Se non decolli in fretta, verrai disconnesso da questa sessione.";"Du hast bereits zu viel Zeit inaktiv auf dem Flugplatz verbracht. Wenn du nicht bald startest, wirst du von dieser Sitzung getrennt.";"Has pasado demasiado tiempo en el aeródromo. Si no despegas pronto, serás desconectado de esta sesión.";"Вы слишком много времени провели на аэродроме. Если вы не начнёте взлетать, вы будете отсоединены от сессии.";"Ви надто багато часу провели на аеродромі. Якщо ви не почнете злітати, ви будете від'єднані від сесії.";"Zbyt długo przebywasz na lotnisku. Jeśli wkrótce nie wystartujesz, twoja sesja zostanie rozłączona.";"Você passou muito tempo no aeroporto. Se você não decolar já, vai ser desconectado desta sessão.";"Uçak pistinde çok fazla zaman harcadın. Kısa bir süre içinde kalkışı gerçekleştirmezsen bu oturum bağlantın kesilecektir.";"Strávil jsi příliš mnoho času na letišti, pokud brzy neodstartuješ, budeš odvelen ze střetnutí";"Έχετε ξοδέψει πολύ χρόνο στο αεροδρόμιο. Αν δεν απογειωθείτε σύντομα, θα αποσυνδεθείτε από την περίοδο σύνδεσης.";"Kamu menghabiskan terlalu banyak waktu di lapangan terbang. Jika tidak segera lepas landas, kamu akan terputus dari sesi ini.";"คุณใช้เวลาที่ลานบินมากเกินไปแล้ว หากไม่ขึ้นบินในเร็วๆ นี้จะถูกตัดออกจากเซสชัน";"비행장에서 너무 오랬동안 머물고 있습니다. 이대로 출격을 하지 않는다면 세션과의 연결이 끊어집니다.";"已\t在\t机\t场\t磨\t蹭\t过\t久。\t若\t再\t不\t尽\t快\t起\t飞，\t游\t戏\t连\t接\t将\t断\t开。";"飛行場で\t長い\t時間を\t過ごしました。\t すぐに\t離陸しないと、\tこの\tセッションが\t中止されます。";"已\t在\t機\t場\t磨\t蹭\t過\t久。\t若\t再\t不\t儘\t快\t起\t飛，\t遊\t戲\t連\t接\t將\t斷\t開。";;
"hints/instructor";"This action was cancelled by your instructor since it could lead to the loss of the airplane. If you feel confident enough in the air, you can turn off the instructor in the controls options.";"Cette action a été annulée par votre instructeur, car elle pourrait entraîner la perte de l'avion. Si vous vous sentez suffisamment confiance en l'air, vous pouvez désactiver l'instructeur dans les options de commandes.";"L'azione è stata annullata dall'istruttore perché avrebbe potuto provocare la perdita dell'aeroplano. Se hai abbastanza dimestichezza con il volo, puoi disattivare l'istruttore nelle opzioni di controllo.";"Diese Aktion wurde von deinem Ausbilder abgebrochen, da sie den Verlust des Flugzeugs zur Folge haben könnte. Wenn du dich in der Luft sicher genug fühlst, kannst du den Ausbilder in den Steuerungseinstellungen ausschalten.";"Tu instructor ha cancelado esta acción porque podría suponer la pérdida del avión. Si te sientes con suficiente confianza en el aire, puedes desactivar el instructor en las opciones de los controles.";"Действие было заблокировано инструктором, так как могло привести к потере самолёта. Если вы чувствуете себя достаточно уверенно в воздухе, то можете выключить инструктора в настройках управления.";"Дія була заблокована інструктором, оскільки могла привести до втрати літака. Якщо ви почуваєте себе досить впевнено в повітрі, то можете вимкнути допомогу інструктора в налаштуваннях управління.";"Czynność została anulowana przez twojego instruktora, gdyż mogła doprowadzić do zniszczenia samolotu. Gdy już poczujesz się pewniej w powietrzu, możesz wyłączyć instruktora w menu opcji sterowania.";"Esta ação foi cancelada pelo seu instrutor, visto que poderia levar à perda do avião. Se se sentir confiante o suficiente no ar, pode desativar o instrutor nas opções de controles.";"Uçağın kaybedilmesine yol açabileceğinden, bu hareket eğitmenin tarafından iptal edildi. Havadayken kendini rahat hissediyorsan, kontrol seçeneklerinden eğitmeni kapatabilirsin.";"Tuto činnost tvůj instruktor zrušil, protože by mohla vést ke ztrátě tvého letadla. Pokud se ve vzduchu cítíš sebejistě, můžeš instruktora v možnostech ovládání vypnout.";"Η ενέργεια αυτή ακυρώθηκε από τον εκπαιδευτή σας διότι θα μπορούσε να οδηγήσει στην απώλεια του αεροπλάνου. Εάν έχετε αρκετή αυτοπεποίθηση στον αέρα, μπορείτε να απενεργοποιήσετε τον εκπαιδευτή στις επιλογές στοιχείων ελέγχου.";"Tindakan ini dibatalkan oleh instrukturmu karena bisa menyebabkan hilangnya pesawat. Jika merasa cukup percaya diri di udara, kamu bisa menonaktifkan instruktur dalam opsi kontrol.";"การกระทำนี้ถูกยกเลิกโดยผู้ชี้แจงของคุณเพราะอาจทำให้สูญเสียเครื่องบินได้ หากคุณรู้สึกมั่นใจกับการควบคุมในอากาศ ก็สามารถปิดผู้ชี้แจงได้ที่ตัวเลือกการควบคุม";"이 기동은 기체를 조종불가능 상태에 빠트릴 수 있으므로 인스트럭터로 인해 중지되었습니다. 과감한 기동을 소화할 수 있을 정도로 자신이 붙었다면, 조작 설정에서 인스트럭터 기능을 해제하십시오.";"为\t避\t免\t损\t坏\t飞\t机，\t辅\t助\t控\t制\t系\t统\t已\t强\t制\t取\t消\t了\t该\t操\t作。\t如\t果\t你\t有\t足\t够\t自\t信，\t也\t可\t以\t在\t控\t制\t选\t项\t中\t关\t闭\t辅\t助\t控\t制\t系\t统。";"航空機を\t失う\t原因となる\t場合があるため、\tこの\tアクションは\tインストラクターによって\tキャンセルされました。\t空中で\t十分に\t自信があるならば、\tコントロールオプションで\tインストラクターを\tオフにすることができます。";"為\t避\t免\t損\t壞\t飛\t機，\t飛\t行\t輔\t助\t系\t統\t已\t強\t制\t取\t消\t了\t該\t操\t作。\t如\t果\t你\t有\t足\t夠\t自\t信，\t也\t可\t以\t在\t控\t制\t選\t項\t中\t關\t閉\t飛\t行\t輔\t助\t系\t統。";;
"hints/auto_rearm";"You are out of ammunition. Ammo resupply will occur automatically after some time has passed.";"Vous n'avez plus de munitions. Vous serez ravitaillé automatiquement en munitions après quelque temps.";"Hai esaurito le munizioni. Il rifornimento di munizioni avviene automaticamente dopo un certo tempo.";"Du hast keine Munition mehr. In diesem Spielmodus wird dein Flugzeug nach einiger Zeit automatisch nachladen und die Munitionsreserven auffüllen.";"No tienes munición. La munición se reabastecerá automáticamente cuando haya transcurrido un tiempo.";"У вас кончились патроны. Перезарядка патронов произойдёт автоматически через некоторое время.";"У вас закінчилися боєприпаси. Перезаряджання здійсниться автоматично через деякий час.";"Skończyła ci się amunicja. Po pewnym czasie zostanie ona uzupełniona automatycznie.";"Está sem munição. Reabastecimento de munições ocorrerá automaticamente após a passagem de certo tempo.";"Mühimmatın kalmadı. Bir süre geçtikten sonra mühimmat yüklenmesi otomatik olarak gerçekleşecektir.";"Došla ti munice. K jejímu doplnění dojde automaticky po uplynutí určité doby.";"Σας τελείωσαν τα πυρομαχικά. Ο ανεφοδιασμός πυρομαχικών θα γίνει αυτόματα μετά την πάροδο κάποιου χρόνου.";"Kamu kehabisan amunisi. Pengisian ulang amunisi akan dilakukan secara otomatis setelah beberapa waktu berlalu.";"กระสุนของคุณหมดแล้ว การเติมกระสุนจะเกิดขึ้นโดยอัตโนมัติเมื่อเวลาผ่านไปสักพัก";"탄약이 바닥났습니다. 탄약은 일정 시간이 지나면 자동으로 채워집니다.";"弹\t药\t告\t罄\t—\t—\t过\t一\t会\t儿\t便\t能\t重\t新\t装\t填\t好。";"弾薬が\t不足しています。\t一定の\t時間が\t経過すると、\t武器が\t自動供給されます。";"彈\t藥\t耗\t盡\t—\t—\t過\t一\t會\t兒\t便\t能\t重\t新\t裝\t填\t好。";;
"hints/loose_lookup";"The enemy has destroyed your spotter. Now it's harder for your team to locate hostile troops.";"L'ennemi a détruit votre avion de repérage. Maintenant, il est plus difficile pour votre équipe de localiser les troupes hostiles.";"Il nemico ha distrutto il tuo ricognitore. Adesso sarà più difficile per la tua squadra individuare le truppe ostili.";"Der Feind hat unseren Aufklärer abgeschossen. Das aufspüren feindlicher Bodentruppen ist nun schwieriger.";"El enemigo ha destruido a tu observador. Ahora tu equipo lo tendrá más difícil para localizar a tropas hostiles.";"Противник уничтожил корректировщика огня, теперь вашей команде сложнее обнаружить войска противника.";"Супротивник знищив коригувальника вогню, тепер вашій команді складніше виявити війська противника.";"Wróg zniszczył twojego zwiadowcę. Teraz twojej drużynie trudniej będzie lokalizować wrogie wojska.";"O inimigo destruiu o seu batedor. Agora é mais difícil para a sua equipa localizar tropas inimigas.";"Düşman gözcünü imha etti. Takımının düşman askerleri tespit etmesi şimdi daha zor.";"Nepřátelé zničili našeho pozorovatele, teď bude složitější najít nepřátelské jednotky";"Ο εχθρός κατέστρεψε τον παρατηρητή σας. Τώρα είναι πιο δύσκολο για την ομάδα σας να εντοπίσει εχθρικές δυνάμεις.";"Musuh telah menghancurkan pengintaimu. Kini lebih sulit bagi timmu untuk menemukan pasukan lawan.";"ศัตรูทำลายหน่วยชี้เป้าของคุณแล้ว ทำให้ทีมของคุณระบุตำแหน่งกองทัพศัตรูได้ยากขึ้น";"아군 정찰기가 격추되었다. 이제 적 지상군을 찾기가 더 어려워졌다.";"我\t方\t侦\t察\t机\t已\t被\t摧\t毁。\t现\t在\t要\t定\t位\t敌\t方\t部\t队\t更\t难\t了。";"敵が\tスポッターを\t倒しました。\tあなたの\tチームは、\t簡単に\t敵の\t部隊を\t見つけることができなくなりました。";"我\t方\t偵\t察\t機\t已\t被\t摧\t毀。\t現\t在\t要\t定\t位\t敵\t方\t部\t隊\t更\t難\t了。";;
"hints/youre_living_battlearea";"WARNING !!! You're leaving the battle area !";"ATTENTION ! Vous quittez le champ de bataille !";"ATTENZIONE !!! Stai lasciando il campo di battaglia!";"ACHTUNG !!! Du verlässt das Schlachtfeld !";"¡ADVERTENCIA! ¡Estás abandonando la zona de combate!";"ВНИМАНИЕ !!! Вы покидаете зону боевых действий !";"УВАГА !!! Ви йдете з бойової області!";"UWAGA!!! Opuszczasz pole bitwy!";"AVISO !!! Está a sair da área de combate !";"UYARI !!! Savaş alanı dışına çıkıyorsun !";"POZOR !!! Opouštíte oblast bitvy !";"ΠΡΟΕΙΔΟΠΟΙΗΣΗ!!! Φεύγετε από την περιοχή μάχης!";"PERINGATAN!!! Kamu meninggalkan area pertempuran!";"คำเตือน!!! คุณกำลังออกจากบริเวณการต่อสู้!";"경고 !!! 전투지역을 벗어나고 있습니다 !";"警\t告！！！\t即\t将\t离\t开\t战\t场！";"警告！\t！\t！\tバトルエリアを\t離れようとしています！";"警\t告！ ！ ！\t即\t將\t離\t開\t戰\t場！";;
"hints/duel_battle_fire";"Fire!";"Feu!";"Fuoco!";"Feuer!";"Fuego!";"Огонь!";"Вогонь!";"Ognia!";"Fogo!";"Ateş!";"Pal!";"Πυρ!";"Tembak!";"ยิงเลย!";"사격 개시!";"开\t始\t炮\t击";"戦闘開始！";"武\t器\t限\t制\t已\t解\t除！";;
"hints/bailout_in_progress";"You'll leave your aircraft in";"Vous quitterez votre avion dans";"Abbandonerai l'aereo tra";"Du verlässt dein Flugzeug in";"Abandonarás la aeronave en";"Вы покинете самолёт через";"Ви покинете літак через";"Opuścisz samolot za";"Sairá da sua aeronave dentro de";"Uçaktan ayrılmaya kalan süre";"Letadlo opustíš za";"Θα αφήσετε το αεροσκάφος σας στο";"Kamu akan meninggalkan pesawat di";"คุณจะออกจากอากาศยานใน";"기체에서 탈출하기까지:";"弃\t机\t倒\t计\t时：";"下記時間内に\t航空機から\t離れます：";"棄\t機\t倒\t數\t計\t時：";;
"hints/leaving_the_tank_in_progress";"You'll leave your vehicle in";"Vous quitterez votre véhicule dans";"Abbandonerai il veicolo tra";"Du verlässt dein Fahrzeug in";"Abandonarás tu vehículo en";"Вы покинете машину через";"Ви покинете машину через";"Opuścisz pojazd za";"Sairá do seu veículo dentro de";"Araçtan ayrılmaya kalan süre";"Vozidlo opustíš za";"Θα αφήσετε το όχημα σας στο";"Kamu akan meninggalkan kendaraan di";"คุณจะออกจากพาหนะใน";"전차에서 탈출하기까지:";"放\t弃\t载\t具\t倒\t计\t时：";"車両から\t離れるまであと";"棄\t車\t倒\t計\t時：";;
"hints/bad_bomb_angle";"You cannot drop the bombs because of your plane's current attitude";"Impossible de larguer les bombes en raison de l'angle actuel de l'avion";"Non puoi sganciare le bombe a causa dell'angolazione dell'aereoplano";"Du kannst bei dieser Ausrichtung deines Flugzeugs keine Bomben ausklinken";"No puedes soltar las bombas debido al actual ángulo del avión";"Бомбы не могут быть сброшены при текущем положении самолёта";"Бомби не можуть бути скинуті при поточному положенні літака";"Nie możesz zrzucić bomb ze względu na obecne położenie Twojego samolotu";"Não pode largar as bombas por devido à postura atual do seu avião";"Uçağının şuanki irtifasından dolayı bombaları bırakamazsın";"V této poloze letadla nelze odhodit pumy";"Δεν μπορείτε να ρίξετε τις βόμβες λόγω της τρέχουσας στάσης του αεροπλάνου σας";"Kamu tidak bisa menjatuhkan bom karena ketinggian pesawatmu saat ini";"คุณไม่สามารถทิ้งระเบิดได้เพราะระดับความสูงปัจจุบันของเครื่องบิน";"이 자세로는 폭탄을 투하할 수 없습니다.";"无\t法\t在\t当\t前\t飞\t行\t姿\t态\t下\t投\t弹";"あなたの\t機体の\t現在高度のため、\t爆弾を\t投下できません";"無\t法\t在\t當\t前\t飛\t行\t姿\t態\t下\t投\t彈 ";;
"hints/bad_torpedo_angle";"You cannot drop the torpedo because of your plane's current attitude";"Impossible de larguer les torpilles en raison de l'angle actuel de l'avion";"Non puoi sganciare le bombe a causa dell'angolazione dell'aereoplano";"Du kannst bei dieser Ausrichtung deines Flugzeugs deinen Torpedo nicht ausklinken";"No puedes soltar el torpedo debido a la altitud del avión";"Торпеда не может быть сброшена при текущем положении самолёта";"Торпеда не може бути скинута при поточному положенні літака";"Nie możesz zrzucić torpedy, z powodu aktualnej wysokości lotu.";"Não pode largar torpedos devido à postura atual do seu avião";"Uçağının şuanki irtifasından dolayı topido bırakamazsın";"V této výšce nemůžeš odhodit torpédo";"Δεν μπορείτε να ρίξετε την τορπίλη λόγω της τρέχουσας στάσης του αεροπλάνου σας";"Kamu tidak bisa menjatuhkan torpedo karena ketinggian pesawatmu saat ini";"คุณไม่สามารถปล่อยตอร์ปิโดได้เพราะระดับความสูงปัจจุบันของเครื่องบิน";"이 자세로는 어뢰를 투하할 수 없습니다.";"无\t法\t在\t当\t前\t高\t度\t投\t放\t鱼\t雷";"あなたの\t機体の\t現在高度のため、\t魚雷を\t投下できません";"無\t法\t在\t當\t前\t高\t度\t投\t放\t魚\t雷 ";;
"hints/shot_too_far";"This target is too far away; your aircraft's weaponry is ineffective at this distance";"Cette cible est trop loin ; les armes de votre avion sont inefficaces à cette distance";"Questo obbiettivo è troppo lontano; le armi del tuo veicolo sono inefficaci a questa distanza";"Das Ziel ist zu weit entfernt. Auf dieser Entfernung ist die Bewaffnung deines Flugzeugs ineffektiv";"Este objetivo está muy lejos; las armas de tu avión no son eficaces a esta distancia";"Цель слишком далеко, на таких расстояниях вооружение вашего самолёта неэффективно";"Ціль занадто далеко, на таких відстанях озброєння вашого літака неефективне";"Ten cel jest za daleko; uzbrojenie Twojego samolotu na tym dystansie jest nieskuteczne";"Este alvo está muito distante; o armamento da sua aeronave é ineficaz a esta distância";"Hedef çok uzakta: uçağının silahları bu mesafede etkisizdir";"Tento cíl je příliš daleko; zbraně tvého letadla jsou na tuto vzdálenost neefektivní";"Ο στόχος βρίσκεται πολύ μακριά. Τα όπλα του αεροσκάφους σας είναι αναποτελεσματικά σε αυτή την απόσταση";"Target ini terlalu jauh; persenjataan pesawatmu tidak efektif dalam jarak ini";"เป้าหมายอยู่ไกลเกินไป อาวุธต่างๆ ของอากาศยานใช้ไม่ได้ผลที่ระยะนี้";"목표가 너무 멀리 있습니다.
이 거리에서는 이 기체의 무장이 효과적이지 않습니다.";"目\t标\t距\t离\t太\t远";"ターゲットが\t遠すぎます。\tこの\t距離では\t本機の\t武装による\t効果は\t見込めません";"目\t標\t距\t離\t太\t遠 ";;
"hints/shot_forestall";"To hit an enemy, shoot at the leading marker";"Pour toucher l'ennemi, tirez sur le marqueur";"Per colpire un nemico spara al marcatore bersaglio";"Ziele auf die Vorhaltehilfe, um den Feind zu treffen";"Para alcanzar a un enemigo, dispara en el marcador de trayectoria";"Чтобы попасть по противнику, стреляйте в отметку упреждения";"Щоб влучити в противника, стріляйте по маркеру випередження";"Żeby trafić nieprzyjaciela, staraj się celować w znacznik w kształcie kółka podążający za wrogiem. ";"Para acertar num inimigo, dispare no marcador de trajetória";"Düşmanı vurmak için öncü işaretçiye ateş et";"Abys zasáhl nepřítele, střílej na ukazatel předsazení před letounem";"Για να χτυπήσετε έναν εχθρό, πυροβολήστε στον δείκτη σημαδιού";"Tembak pada penanda arah untuk menghantam musuh";"เล็งที่สัญลักษณ์ตัวนำเพื่อยิงให้โดนศัตรู";"적을 명중시키려면 예측 표지를 향해 발사하십시오.";"要\t想\t命\t中\t目\t标，\t就\t得\t瞄\t准\t这\t个\t指\t示\t圈\t射\t击";"敵を\tヒットするには、\t先行\tマーカーを\t撃ちます。";"要\t想\t命\t中\t目\t標，\t就\t得\t瞄\t準\t這\t個\t指\t示\t圈\t射\t擊 ";;
