"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"error/81110002";"Vertex textures are not supported.";"Les textures vertex ne sont pas prises en charge.";"Texture Vertex non supportate.";"Vertex-Texturen werden nicht unterstützt.";"Las texturas Vertex no son compatibles.";"Вертексные текстуры не поддерживаются.";"Вертексні текстури не підтримуються.";"Tekstury wierzchołkowe nie są obsługiwane.";"Texturas de vértice não são suportadas.";"Vertex dolguları desteklenmiyor.";"Vertexové textury nejsou podporovány.";"Οι υφές Vertex δεν υποστηρίζονται.";"Tekstur vertex tidak didukung.";"ไม่รองรับพื้นผิว Vertex";"버텍스 텍스쳐는 지원되지 않습니다.";"不\t支\t持\t顶\t点\t纹\t理。";"Vertex テクスチャは\tサポートされません。";"不\t支\t援\t頂\t點\t紋\t理。";;
"error/81110003";"24-bit textures are not supported.";"Les textures 24-bit ne sont pas prises en charge.";"Texture a 24-bit non supportate.";"24-Bit-Texturen werden nicht unterstützt.";"Las texturas de 24 bits no son compatibles.";"24-битные текстуры глубины не поддерживаются.";"24-бітні текстури глибини не підтримуються.";"Tekstury 24-bitowe nie są obsługiwane.";"Texturas de 24 bits não são suportadas.";"24-bit dolgular desteklenmiyor.";"24bitové textury nejsou podporovány.";"Οι υφές 24-bit δεν υποστηρίζονται.";"Tekstur 24-bit tidak didukung.";"ไม่รองรับพื้นผิว 24-bit";"24비트 텍스쳐는 지원되지 않습니다.";"不\t支\t持 24 位\t纹\t理。";"24 bit テクスチャは\tサポートされません。";"不\t支\t援 24 位\t紋\t理。";;
"error/81110004";"Not enough available memory. Close other applications to free memory for the game.";"Mémoire insuffisante. Fermez des applications pour libérer de la mémoire pour le jeu.";"Memoria insufficiente. Chiudi delle applicazioni per liberare memoria per il gioco.";"Nicht genügend Arbeitsspeicher. Schließe andere Anwendungen, um mehr Speicher für das Spiel freizumachen.";"No hay suficiente memoria.";"Недостаточно свободной памяти. Чтобы уменьшить использование памяти, закройте другие приложения.";"Недостатньо вільної пам'яті. Щоб зменшити використання пам'яті, закрийте інші програми.";"Za mało pamięci. Zamknij pozostałe aplikacje, aby przyśpieszyć działanie gry. ";"Sem memória suficiente.";"Kullanılabilir bellek yeterli değil. Oyun için diğer uygulamaları kapatarak bellekte yer açın.";"Nedostatek paměti, ukonči některé aplikace";"Δεν έχετε αρκετή διαθέσιμη μνήμη. Κλείστε άλλες εφαρμογές για να ελευθερώσετε μνήμη για το παιχνίδι.";"Memori yang tersedia tidak cukup. Tutup aplikasi lain untuk mengosongkan memori bagi game.";"มีหน่วยความจำไม่เพียงพอ ปิดแอปพลิเคชันอื่นเพื่อให้มีหน่วยความจำเพียงพอสำหรับเกม";"메모리가 부족합니다. 다른 프로그램을 종료하여 메모리를 확보하세요.";"内\t存\t不\t足。\t请\t关\t闭\t其\t他\t不\t必\t要\t的\t程\t序。";"メモリが\t不足しています。";"內\t存\t不\t足。\t請\t關\t閉\t其\t他\t不\t必\t要\t的\t程\t序。";;
"error/81110005";"Not enough video memory. Please use lower texture settings. Closing other applications (like web browsers for example) can also help to reduce videomemory footprint.";"Mémoire vidéo insuffisante. Merci de diminuer les paramètres de texture. Fermer des applications (tel que l'explorateur internet) peut aider à diminuer la mémoire vidéo utilisée.";"Memoria video insufficiente. Seleziona impostazioni texture di qualità inferiore. Chiudendo le altre applicazioni (ad esempio i browser web) può aiutare il carico della scheda video.";"Nicht genügend Grafikspeicher. Bitte niedrigere Textureinstellungen verwenden. Das Schließen anderer Anwendungen (wie z.B. Webbrowsern) kann ebenfalls die Auslastung des Grafikspeichers verringern.";"No hay suficiente memoria de vídeo. Utiliza configuraciones de textura inferiores.";"Недостаточно видеопамяти. Пожалуйста, поставьте более низкие настройки текстур. Закрытие других приложений (таких как браузеры) также может освободить видеопамять.";"Недостатньо відеопам'яті. Будь ласка, поставте нижчі параметри текстур. Закриття інших програм (наприклад, браузери) також може звільнити відеопам'ять.";"Zbyt mała pamięć wideo. Obniż ustawienia tekstur. Zamknięcie pozostałych aplikacji (np. przeglądarki internetowej) może również zmniejszyć zużycie pamięci. ";"Sem memória de vídeo suficiente. Por favor, utilize configurações de textura mais baixas.";"Yeterli ekran kartı hafızası yok. Lütfen daha düşük dolgu ayarları kullan.";"Nedostatek videopaměti, použij nižší nastavení textur, zavři další aplikace jako webové prohlížeče";"Δεν έχετε αρκετή μνήμη βίντεο. Χρησιμοποιήστε χαμηλότερες ρυθμίσεις υφής. Το κλείσιμο άλλων εφαρμογών (όπως π.χ. προγράμματα περιήγησης στο διαδίκτυο) μπορεί επίσης να βοηθήσει να μειώσετε τη μνήμη βίντεο που χρησιμοποιείται.";"Memori video tidak cukup. Gunakan pengaturan tekstur yang lebih rendah. Penutupan aplikasi lain (misalnya browser web) juga bisa membantu mengurangi jejak memori video.";"มีหน่วยความจำวิดีโอไม่เพียงพอ กรุณาใช้การตั้งค่าพื้นผิวที่ต่ำลง การปิดแอปพลิเคชันอื่น (เช่น เว็บเบราว์เซอร์) สามารถช่วยลดการใช้งานหน่วยความจำวิดีโอลงได้";"비디오 메모리가 부족합니다. 더 낮은 텍스쳐 설정을 사용하십시오.";"显\t存\t不\t足。\t请\t调\t低\t纹\t理\t设\t置。\t关\t闭\t其\t他\t程\t序\t（如\t网\t页\t浏\t览\t器\t等）\t也\t能\t够\t释\t放\t更\t多\t可\t用\t显\t存。";"ビデオメモリが\t不足しています。\tより\t低い\tテクスチャの\t設定を\t使用して\t下さい。";"顯\t存\t不\t足。\t請\t調\t低\t紋\t理\t設\t置。\t關\t閉\t其\t他\t程\t序\t（如\t網\t頁\t瀏\t覽\t器\t等）\t也\t能\t夠\t釋\t放\t更\t多\t可\t用\t顯\t存。";;
"error/81110006";"Graphics card driver D3Dex reset failed.";"La réinitialisation du pilote D3Dexde la carte graphique a échoué.";"Reimpostazione driver scheda grafica d3d9ex non riuscita.";"Grafikkartentreiber: D3Dex-Reset fehlgeschlagen.";"Error al restablecer el controlador de tarjeta gráfica D3Dex.";"Ошибка драйвера видеокарты в режиме D3Dex.";"Помилка драйвера відеокарти в режимі D3Dex.";"Reset sterownika D3Dex karty graficznej nie udał się.";"Reinicio do controlador da placa gráfica D3Dex falhou.";"D3Dex grafik kart sürücü ayarlama işlemi başarısız oldu.";"Resetování ovladače grafické karty D3Dex selhalo";"Η επαναφορά του driver D3Dex της κάρτας γραφικών απέτυχε.";"Reset untuk driver kartu grafis D3Dex gagal.";"รีเซ็ตไดรเวอร์การ์ดจอ D3Dex ไม่สำเร็จ";"그래픽카드 드라이버 D3Dex 재설정에 실패했습니다.";"显\t卡\t驱\t动 D3Dex 重\t置\t失\t败。";"ビデオカードドライバ D3Dex リセットに\t失敗。";"顯\t卡\t驅\t動 D3Dex 重\t置\t失\t敗。";;
"error/81110007";"File read error. Try to repair the installation using the launcher.";"Erreur de lecture du fichier. Essayer de réparer l'installation à l'aide de l'interface de lancement.";"Errore di lettura file. Prova a ripristinare l'installazione tramite il launcher.";"Dateilesefehler. Bitte Installation mit dem Launcher reparieren.";"Error al leer el archivo. Intenta reparar la instalación utilizando el iniciador.";"Ошибка чтения файла. Попробуйте исправить установленные файлы при помощи программы запуска.";"Помилка читання файлу. Спробуйте виправити встановлені файли за допомогою програми запуску.";"Błąd odczytu pliku. Spróbuj naprawić instalację za pomocą programu startowego.";"Erro de leitura do arquivo. Tente reparar a instalação usando o launcher.";"Dosya okunamadı. Başlatıcıyı kullanarak kurulumu onarmayı dene.";"Chyba čtení souboru, zkus opravit instalaci pomocí Launcheru";"Σφάλμα ανάγνωσης αρχείου. Προσπαθήστε να επιδιορθώσετε την εγκατάσταση χρησιμοποιώντας το πρόγραμμα εκκίνησης.";"Terjadi kesalahan pembacaan file. Coba perbaiki penginstalan menggunakan peluncur.";"การอ่านไฟล์ผิดพลาด ลองทำการซ่อมแซมการติดตั้งจากลอนเชอร์";"파일 읽기 오류. 런처를 사용하여 설치 복구를 수행하십시오.";"文\t件\t读\t取\t错\t误。\t请\t尝\t试\t用\t启\t动\t器\t修\t复\t安\t装。";"ファイル\t読み\t取り\tエラー。\t
ランチャーを\t使用して、\tインストールの\t修復を\t試して\t下さい。";"檔\t案\t讀\t取\t錯\t誤。\t請\t嘗\t試\t用\t啟\t動\t器\t修\t復\t安\t裝。";;
"error/81110008";"Keyboard initialization error.";"Erreur d'initialisation du clavier.";"Errore nell'inizializzazione della tastiera.";"Tastatur-Initialisierungsfehler.";"Error al inicializar el teclado.";"Ошибка инициализации клавиатуры.";"Помилка ініціалізації клавіатури.";"Błąd inicjalizacji klawiatury.";"Erro de inicialização do teclado.";"Klavye başlatma hatası.";"Chyba inicializace klávesnice.";"Σφάλμα αρχικοποίησης πληκτρολογίου.";"Terjadi kesalahan inisialisasi keyboard.";"เกิดข้อผิดพลาดในการเริ่มต้นแป้นพิมพ์";"키보드 초기화 오류";"键\t盘\t初\t始\t化\t错\t误。";"キーボード\t初期化\tエラー";"鍵\t盤\t初\t始\t化\t錯\t誤。";;
"error/81110009";"Mouse initialization error.";"Erreur d'initialisation de la souris.";"Errore nell'inizializzazione del mouse.";"Maus-Initialisierungsfehler.";"Error al inicializar el ratón.";"Ошибка инициализации мыши.";"Помилка ініціалізації миші.";"Błąd inicjalizacji myszy.";"Erro de inicialização de mouse.";"Fare başlatma hatası.";"Chyba inicializace myši.";"Σφάλμα αρχικοποίησης ποντικιού.";"Terjadi kesalahan inisialisasi mouse.";"เกิดข้อผิดพลาดในการเริ่มต้นเมาส์";"마우스 초기화 오류";"鼠\t标\t初\t始\t化\t错\t误。";"マウス\t初期化\tエラー";"滑\t鼠\t初\t始\t化\t錯\t誤。";;
"error/8111000A";"Freeze detected.";"Gel détecté.";"Rilevato blocco software.";"Stopp (Freeze) erkannt.";"Bloqueo detectado.";"Обнаружено зависание.";"Виявлено зависання.";"Wykryto zawieszenie.";"Congelamento detectado.";"Donma algılandı.";"Zjištěno zamrznutí.";"Εντοπίστηκε πάγωμα.";"Terdeteksi pembekuan.";"พบอาการค้าง";"프로그램 멈춤 감지";"检\t测\t到\t程\t序\t卡\t死。";"フリーズを\t検出";"檢\t測\t到\t程\t式\t卡\t死。";;
"error/8111000B";"Videomode initialization error.";"Erreur d'initialisation du mode vidéo.";"Errore di inizializzazione modalità video.";"Videomodus-Initialisierungsfehler.";"Error al inicializar el modo de vídeo.";"Ошибка инициализации видеорежима.";"Помилка ініціалізації відеорежиму.";"Błąd inicjalizacji trybu wideo.";"Erro de inicialização do modo de video.";"Ekran modu başlatma hatası.";"Chyba inicializace obrazového režimu";"Σφάλμα αρχικοποίησης λειτουργίας βίντεο.";"Terjadi kesalahan inisialisasi mode video.";"เกิดข้อผิดพลาดในการเริ่มต้นโหมดวิดีโอ";"비디오 모드 초기화 오류";"画\t质\t设\t定\t初\t始\t化\t错\t误。";"ビデオモード\t初期化\tエラー";"畫\t質\t設\t定\t初\t始\t化\t錯\t誤。";;
"error/8111000C";"File writing error. Please check your hard disk for free space.";"Erreur d'écriture de fichier. Veuillez vérifier l'espace libre sur votre disque dur.";"Errore di scrittura su file. Verifica la presenza di spazio libero sul disco rigido.";"Dateischreibfehler. Bitte Festplatte auf freien Speicherplatz prüfen.";"Error al escribir en el archivo. Comprueba si hay espacio libre en el disco duro.";"Ошибка записи файла. Проверьте, что на диске достаточно места.";"Помилка запису файла. Перевірте, що на диску достатньо місця.";"Błąd zapisu pliku. Sprawdź stan wolnego miejsca na twardym dysku.";"Erro de escrita do arquivo. Por favor, verifique o espaço livre no disco rígido.";"Dosya yazma hatası. Lütfen sabit diskinizde boş alan olup olmadığını kontrol edin.";"Chyba při zápisu do souboru. Zajistěte místo na pevném disku.";"Σφάλμα εγγραφής αρχείου. Ελέγξτε τον ελεύθερο χώρο του σκληρού σας δίσκου.";"Terjadi kesalahan penulisan file. Periksa hard disk milikmu untuk memeriksa apakah ada ruang kosong.";"การเขียนไฟล์ผิดพลาด กรุณาตรวจสอบพื้นที่ว่างในฮาร์ดดิสก์ของคุณ";"파일 쓰기 오류. 하드디스크에 여유 공간이 있는지 확인하십시오.";"文\t件\t写\t入\t错\t误。\t请\t检\t查\t硬\t盘\t的\t剩\t余\t空\t间\t是\t否\t充\t足。";"ファイル\t書き\t込み\tエラー。\t
ハードディスクの\t空き\tスペースを\t確認して\t下さい。";"檔\t案\t寫\t入\t錯\t誤。\t請\t檢\t查\t硬\t碟\t的\t剩\t餘\t空\t間\t是\t否\t充\t足。";;
"error/81110019";"Read error encountered when accessing user file created in War Thunder CDK.";"Lire l'erreur rencontrée lors de l'accès au fichier de l'utilisateur créé dans War Thunder CDK.";"Errore rilevato durante all'accesso ai file creati in War Thunder CDK.";"Lesefehler erkannt: Zugriff auf mit War Thunder CDK erstellte Datei nicht möglich.";"Error de lectura al acceder al archivo de usuario creado en War Thunder CDK.";"Ошибка чтения пользовательского файла, созданного в War Thunder CDK.";"Помилка читання користувацького файлу, створеного в War Thunder CDK.";"Doszło do błędu odczytu, przy ładowaniu pliku stworzonego przez użytkownika w War Thunder CDK.";"Erro de leitura encontrado quando estava acedendo aos ficheiros de utilizador no War Thunder CDK.";"War Thunder CDK içinde oluşturulan kullanıcı dosyasına erişirken okuma hatası ile karşılaştı.";"Chyba při čtení během přístupu k uživatelské složce vytvořené ve War Thunder CDK";"Παρουσιάστηκε σφάλμα ανάγνωσης κατά την πρόσβαση στο αρχείο χρήστη που δημιουργήθηκε στο War Thunder CDK.";"Terjadi kesalahan baca saat mengakses file pengguna yang dibuat di War Thunder CDK.";"ตรวจพบการอ่านข้อมูลผิดพลาดขณะเข้าถึงไฟล์ที่สร้างโดยผู้ใช้ใน War Thunder CDK";"워썬더 CDK에서 사용자가 생성한 파일에 접근하는 중에 읽기 오류가 발생했습니다.";"载\t入\t玩\t家\t自\t创\t任\t务\t时\t发\t生\t读\t取\t错\t误。";"War Thunder CDK で\t作成された\tユーザーファイルへの
アクセス\t中に\t読み\t込み\tエラーが\t発生しました。";"載\t入\t玩\t家\t自\t創\t任\t務\t時\t發\t生\t讀\t取\t錯\t誤。";;
"error/bad_videocard";"Some video options are not supported by your video card. If you have two video cards installed on your computer, try switching cards.";"Certaines options vidéo ne sont pas prises en charge par votre carte vidéo. Si vous avez deux cartes graphiques installées sur votre ordinateur, essayez d'utiliser la seconde.";"Alcune opzioni video non sono supportate dalla scheda grafica utilizzata. Se disponi di due schede grafiche, prova con quella non utilizzata.";"Einige Videoeinstellungen werden von deiner Grafikkarte nicht unterstützt. Wenn du in deinem Computer zwei Grafikkarten installiert hast, versuche das primäre Anzeigegerät zu wechseln.";"Algunas opciones de vídeo no son compatibles con tu tarjeta de vídeo. Si tienes instaladas dos tarjetas de vídeo en tu equipo, intenta cambiar de tarjeta.";"Видеокарта не поддерживает одну из необходимых для игры технологий. Если на вашем компьютере две видеокарты, попробуйте переключиться на другую.";"Відеокарта не підтримує одну із необхідних для гри технологій. Якщо на вашому комп'ютері дві відеокарти, спробуйте переключитись на іншу.";"Niektóre opcje graficzne nie są obsługiwane przez twoją kartę graficzną. Jeśli na komputerze zainstalowane są dwie karty graficzne, spróbuj użyć drugiej.";"Algumas opções de vídeo não são suportadas pela sua placa de vídeo. Se tiver duas placas de vídeo instaladas no seu computador, tente trocar.";"Bazı video seçenekleri, ekran kartınız tarafından desteklenmiyor. Bilgisayarınızda yüklü iki ekran kartı varsa diğer karta geçmeyi deneyin.";"Některá nastavení obrazu nejsou tvou grafickou kartou podporována. Pokud máš na svém počítači nainstalovány dvě grafické karty, zkus je přepnout.";"Ορισμένες επιλογές βίντεο δεν υποστηρίζονται από την κάρτα γραφικών σας. Εάν έχετε εγκαταστήσει δύο κάρτες γραφικών στον υπολογιστή σας, δοκιμάστε να αλλάξετε κάρτα.";"Beberapa opsi video tidak didukung oleh kartu videomu. Jika kamu punya dua kartu video yang terpasang di komputer, cobalah menukar kartunya.";"ตัวเลือกวิดีโอบางอย่างไม่รองรับโดยการ์ดจอของคุณ หากคุณมีการ์ดจอสองชุดติดตั้งในคอมพิวเตอร์ กรุณาลองสลับการ์ดจอที่ใช้";"그래픽 카드에서 일부 비디오 설정을 지원되지 않습니다. 컴퓨터에 2개의 그래픽카드가 설치되어 있는 경우 카드를 바꾸어 보십시오.";"显\t卡\t不\t支\t持\t某\t些\t画\t质\t设\t定。\t若\t有\t两\t块\t显\t卡，\t请\t尝\t试\t切\t换。";"一部の\tビデオオプションはお\t客様の\tビデオカードでは\tサポートされません。\t
2枚の\tビデオカードを\tインストールしている\t場合は、\tカードを\t切り\t替えみて\t下さい。";"顯\t卡\t不\t支\t持\t某\t些\t畫\t質\t設\t定。\t若\t有\t兩\t塊\t顯\t卡，\t請\t嘗\t試\t切\t換。";;
"error/8111000D";"Unable to recover 3D device. Please update your video drivers.";"Impossible de récupérer le périphérique 3D. Veuillez mettre à jour vos pilotes vidéo.";"Impossibile ripristinare il dispositivo 3D. Aggiornare i driver video.";"Konnte 3D-Karte nicht finden. Bitte Grafiktreiber aktualisieren.";"No se puede recuperar el dispositivo 3D. Actualiza los controladores de vídeo.";"Не удалось восстановить 3D-устройство. Пожалуйста, обновите ваши видеодрайвера.";"Не вдалося відновити 3D-пристрій. Будь ласка, оновіть ваші відеодрайвери. ";"Nie udało się wykryć urządzenia 3D. Prosimy o aktualizację sterowników wideo.";"Não é possível recuperar o dispositivo 3D. Por favor, atualize seus drivers de vídeo.";"3D aygıtı geri yüklenemiyor. Lütfen ekran kartlarını güncelleyin.";"Nelze získat 3D zařízení. Aktualizujte ovladače grafické karty.";"Δεν είναι δυνατή η ανάκτηση της συσκευής 3D. Ενημερώστε τα προγράμματα οδήγησης βίντεο.";"Tidak bisa memulihkan perangkat 3D. Perbarui driver videomu.";"ไม่สามารถกู้คืนอุปกรณ์ 3 มิติได้ กรุณาอัปเดตไดรเวอร์การ์ดจอของคุณ";"3D 장치를 복구할 수 없습니다. 그래픽카드 드라이버를 업데이트 하십시오.";"无\t法\t恢\t复 3D 设\t备。\t请\t更\t新\t显\t卡\t驱\t动。";"3D\tデバイスを\tリカバリできません。\tビデオドライバーを\tアップデートして\t下さい。";"無\t法\t恢\t復 3D 設\t備。\t請\t更\t新\t顯\t卡\t驅\t動。";;
"error/New player registration for the alpha test has ended.";"New player registration for the alpha test has ended.
Expect news on the beta launch!";"L'inscription de nouveaux joueurs pour les tests de l'alpha est terminée.
Attendez-vous à des nouvelles sur le lancement de la bêta !";"Le nuove registrazioni per i giocatori del test alpha sono terminate.
Attendi le notizie sul lancio della beta!";"Die Registrierung neuer Spieler für die Alpha-Testphase ist beendet.
Es wird bald Neuigkeiten zum Start der Beta geben!";"El registro de nuevos jugadores para la prueba alfa ha finalizado.
¡Espera noticias sobre el lanzamiento de la beta!";"Регистрация новых игроков для участия в альфа-тесте прекращена.
Ожидайте новостей о старте беты!";"Реєстрація нових гравців на альфа-тест завершена.
Чекайте новин про запуск бета-версії!";"Rejestracja nowych graczy do testów alfa została zakończona.
Oczekujcie wiadomości na temat startu bety!";"Terminou o registro de novos jogadores para os testes alfa.
Espere mais notícias no lançamento da beta!";"Alfa testi için yeni oyuncu kaydı sona erdi.
Beta sürümüne dair haberleri takip edin!";"Registrace nových hráčů do alfa testu byla ukončena.
Očekávejte novinky o spuštění bety!";"Οι εγγραφές νέων παικτών για τη δοκιμή alpha έχουν ολοκληρωθεί.
Αναμένουμε νέα για την έναρξη της beta!";"Registrasi pemain baru untuk tes alpha telah berakhir.
Pantau terus berita tentang peluncuran beta!";"การลงทะเบียนผู้เล่นใหม่สำหรับการทดสอบอัลฟาสิ้นสุดลงแล้ว
กรุณาติดตามข่าวการเปิดตัวรอบเบต้า!";"알파 테스터 모집 기간이 마감되었습니다.
베타 테스트 소식을 기다려 주십시오!";"Alpha 测\t试\t已\t停\t止\t新\t玩\t家\t注\t册。
请\t关\t注 Beta 测\t试\t的\t更\t多\t消\t息！";"アルファテスト\t用の\t新規\tプレイヤー\t登録は\t終了しました。\t
ベータローンチのお\t知らせにご\t期待ください！";"Alpha 測\t試\t已\t停\t止\t新\t玩\t家\t註\t冊。
請\t關\t注 Beta 測\t試\t的\t更\t多\t消\t息！";;
"error/serverTemporaryUnavailable";"The server is temporarily unavailable. Try again later.";"Le serveur est temporairement indisponible. Réessayez plus tard.";"Server temporaneamente indisponibile. Si prega di provare più tardi.";"Der Server ist vorübergehend nicht verfügbar. Versuche es später noch einmal.";"El servidor no está disponible temporalmente. Vuelve a intentarlo más tarde.";"Сервер временно не доступен. Попробуйте позже.";"Сервер тимчасово недоступний. Спробуйте пізніше.";"Serwer jest chwilowo niedostępny. Spróbuj ponownie później.";"O servidor está temporariamente indisponível. Por favor tente novamente mais tarde.";"Sunucu geçici olarak kullanılamıyor. Daha sonra tekrar deneyin.";"Server je dočasně nedostupný. Zkus to později.";"Ο διακομιστής δεν είναι διαθέσιμος προσωρινά. Προσπαθήστε ξανά αργότερα.";"Server tidak tersedia untuk sementara. Coba lagi nanti.";"เซิร์ฟเวอร์ใช้ไม่ได้ชั่วคราว ลองอีกครั้งในภายหลัง";"현재 서버를 일시적으로 이용할 수 없습니다. 나중에 다시 시도하세요.";"当\t前\t无\t法\t连\t接\t到\t服\t务\t器。\t请\t稍\t后\t再\t试。";"この\tサーバーは\t一次的に\t利用できません。\tまた\t後ほどお\t試しください。";"當\t前\t無\t法\t連\t接\t到\t伺\t服\t器。\t請\t稍\t後\t再\t試。";;
"error/serverApplySlotsPreset";"Failed to assign the vehicle to the crews. Check your Internet connection.";"Impossible d'attribuer le véhicule aux équipages. Vérifiez votre connexion Internet.";"Errore nell'assegnazione del mezzo agli equipaggi. Controlla la tua connessione Internet.";"Das Fahrzeug konnte den Crews nicht zugewiesen werden. Bitte überprüfe deine Internetverbindung.";"No se ha podido asignar el vehículo a las tripulaciones. Comprueba tu conexión a Internet.";"Не удалось присвоить технику экипажам. Проверьте своё интернет-соединение.";"Не вдалося призначити техніку екіпажам. Перевірте з’єднання з мережею.";"Nie udało się przypisać maszyny do załóg. Sprawdź połączenie internetowe.";"Falha ao atribuir o veículo às tripulações. Verifique a sua ligação à Internet.";"Mürettebatlara araç atanamadı. İnternet bağlantınızı kontrol edin.";"Nepodařilo se přiřadit stroj k osádce. Zkontroluj připojení k internetu.";"Failed to assign the vehicle to the crews. Check your Internet connection.";"Gagal menugaskan kendaraan kepada kru. Periksa koneksi Internetmu.";"Failed to assign the vehicle to the crews. Check your Internet connection.";"장비에 승무원을 할당하는 데 실패했습니다. 인터넷 연결 상태를 확인하십시오.";"分\t配\t成\t员\t组\t失\t败，\t请\t检\t查\t您\t的\t网\t络\t连\t接。";"クルーの\t車両割り\t当てに\t失敗しました。\tインターネット\t接続をご\t確認ください。";"為\t載\t具\t指\t定\t成\t員\t組\t失\t敗，\t請\t檢\t查\t您\t的\t網\t路\t連\t接。";;
"msgbox/breakpad_query";"Would you like to send error information to the developers?
Sending will take a few seconds. Please don't close the game during the sending process.
The information will be sent automatically after you press the [Yes] button.";"Souhaitez-vous envoyer les informations d'erreur aux développeurs ?
L'envoi ne prendra que quelques secondes. Veuillez ne pas fermer le jeu durant le processus d'envoi.
Les informations seront envoyées automatiquement lorsque vous appuyez sur le bouton [Yes] .";"Inviare agli sviluppatori le informazioni sull'errore?
L'invio richiede pochi secondi. Non chiudere il gioco durante l'invio.
Le informazioni verranno inviate automaticamente dopo aver premuto il pulsante [Sì].";"Möchtest du einen Fehlerbericht an die Entwickler schicken?
Das Senden dauert wenige Sekunden. Schließe währenddessen nicht das Spiel.
Die Informationen werden automatisch gesendet, nachdem du die Taste [Ja] drückst.";"¿Quieres enviar información sobre el error a los desarrolladores?
El envío solo llevará unos segundos. No cierres el juego durante el proceso de envío.
La información se enviará automáticamente al pulsar el botón [Sí].";"Хотите ли вы отправить информацию об ошибке разработчикам?
Это займёт несколько секунд. Пожалуйста, подождите и не закрывайте игру, пока информация отправляется.
Отправка начнётся автоматически после нажатия на кнопку [Да].";"Чи ви бажаєте відправити інформацію про помилку розробникам?
Це займе кілька секунд. Будь ласка, зачекайте і не закривайте гру, поки інформація відправляється.
Відправка розпочнеться автоматично після натиснення на кнопку [Так].";"Czy chcesz wysłać informacje o błędzie do twórców gry? Wysłanie takiej informacji zajmie kilka sekund. W trakcie wysyłania nie zamykaj gry. Informacje zostaną wysłane automatycznie, gdy wciśniesz przycisk [Tak].";"Queres enviar informações de erro para os desenvolvedores? O envio levará alguns segundos. Por favor, não feche o jogo durante o processo de envio. A informação será enviada automaticamente depois que pressionar o botão [Sim].";"Geliştiricilere hata bilgilerini göndermek ister misin?
Gönderme işlemi birkaç saniye sürer. Lütfen gönderme işlemi sürerken oyunu kapatma.
[Evet] düğmesine basmanızın ardından bilgi otomatik olarak gönderilecektir.";"Chceš informace o chybě odeslat vývojářům hry?
Odeslání bude několik vteřin trvat. Při odesílání nevypínej hru.
Informace budou odeslány automaticky po stisku tlačítka [Yes].";"Θέλετε να στείλετε πληροφορίες σφάλματος στους προγραμματιστές;
Η αποστολή θα διαρκέσει μερικά δευτερόλεπτα. Μην κλείσετε το παιχνίδι κατά τη διάρκεια της διαδικασίας αποστολής.
Οι πληροφορίες θα σταλούν αυτόματα αφού πατήσετε το κουμπί [Ναι].";"Kamu ingin mengirimkan informasi kesalahan kepada pengembang?
Pengiriman akan memakan waktu beberapa detik. Jangan tutup game selama proses pengiriman.
Informasi akan dikirimkan secara otomatis setelah kamu mengetuk tombol [Ya].";"คุณต้องการส่งข้อมูลข้อผิดพลาดให้กับผู้พัฒนาหรือไม่?
การส่งข้อมูลจะใช้เวลาไม่กี่วินาที กรุณาอย่าปิดเกมระหว่างกระบวนการส่ง
ข้อมูลนี้จะได้รับการส่งไปโดยอัตโนมัติหากคุณกดปุ่ม [ใช่]";"
오류 정보를 개발자에게 보내시겠습니까?
보내는 데 몇 초 정도의 시간이 소요될 수 있습니다. 보내는 동안 게임을 종료하지 마십시오.
'예'를 누르면 이 정보가 자동으로 전송됩니다.";"是\t否\t将\t错\t误\t信\t息\t发\t送\t给\t开\t发\t者？
发\t送\t将\t花\t费\t几\t秒\t种\t时\t间。\t发\t送\t过\t程\t中\t请\t不\t要\t关\t闭\t游\t戏。
点\t击\t【是\t】\t按\t钮\t后\t将\t自\t动\t发\t送\t信\t息。";"エラー\t情報を\t開発者に\t送信しますか?
送信には\t数秒かかります。\t送信中は\tゲームを\t終了しないで\t下さい。\t
[Yes] ボタンを\t押すと、\t情報は\t自動的に\t送信されます。";"是\t否\t將\t錯\t誤\t資\t訊\t發\t送\t給\t開\t發\t者？
發\t送\t將\t花\t費\t幾\t秒\t鐘\t時\t間。\t發\t送\t過\t程\t中\t請\t不\t要\t關\t閉\t遊\t戲。
點\t擊\t【是\t】\t按\t鈕\t後\t將\t自\t動\t發\t送\t資\t訊。";;
"msgbox/breakpad_delivery_failed";"Message delivery failed.";"Échec d'envoi des messages.";"Invio messaggio non riuscito.";"Nachrichtenübertragung fehlgeschlagen.";"Error de entrega de mensaje.";"Не удалось отправить сообщение.";"Не вдалося надіслати повідомлення.";"Nie udało się dostarczyć wiadomości.";"Falha na entrega de mensagem.";"Mesaj teslim edilemedi.";"Doručení zprávy selhalo.";"Η παράδοση του μηνύματος απέτυχε.";"Gagal mengirimkan pesan.";"ส่งข้อความไม่สำเร็จ";"메시지 전송 실패";"发\t送\t失\t败。";"メッセージ\t配信が\t失敗しました。";"發\t送\t失\t敗。";;
