"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"hints/repair_tank_hold";"hold to start repairing the ground vehicle";"maintenez pour débuter la réparation du char";"tieni premuto per iniziare le riparazioni";"halten, um Fahrzeugreparatur zu beginnen";"Mantén pulsado para empezar la reparación/recarga del tanque";"удерживайте, чтобы начать ремонт танка";"утримуйте для початку ремонту танка";"przytrzymaj, aby rozpocząć naprawę czołgu";"Pressione para reparar o carro de combate";"tankı tamir etmeye başlamak için basılı tutun";"podržte pro zahájení opravy";"αναμονή για να αρχίσετε να επισκευάζετε το όχημα εδάφους";"tahan untuk mulai memperbaiki kendaraan darat";"กดค้างเพื่อเริ่มซ่อมแซมพาหนะทางบก";"눌러서 전차 수리 시작";"按\t住 3 秒\t开\t始\t维\t修\t车\t辆";"長押しして\t戦車の\t修理・リロードを\t開始";"按\t住 3 秒\t開\t始\t維\t修\t載\t具";;
"hints/repair_tank_hold_no_key";"hold to start repairing the ground vehicle (key not assigned)";"maintenez pour débuter la réparation du char (touche non assignée)";"tieni premuto per iniziare le riparazioni (tasto non assegnato)";"halten, um Fahrzeugreparatur zu beginnen (Taste nicht belegt)";"Mantén pulsado para empezar la reparación/recarga del tanque (tecla no asignada)";"удерживайте, чтобы начать ремонт (клавиша не назначена)";"утримуйте для початку ремонту танка (кнопка не призначена)";"przytrzymaj, aby rozpocząć naprawę czołgu (nie przypisano klawisza)";"Pressione para reparar o carro de combate (Tecla não atribuída)";"tankı tamir etmeye başlamak için basılı tutun (tuş atanmamış)";"podržte pro zahájení opravy (klávesa není přiřazena)";"αναμονή για να αρχίσετε να επισκευάζετε το όχημα εδάφους (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk mulai memperbaiki kendaraan darat (tombol belum diatur)";"กดค้างเพื่อเริ่มซ่อมแซมพาหนะทางบก (ไม่ได้กำหนดปุ่ม)";"눌러서 전차 수리 시작 (할당된 키 없음)";"按\t住 3 秒\t开\t始\t维\t修\t车\t辆\t（未\t分\t配\t按\t键）";"長押しして\t戦車の\t修理・リロードを\t開始 (キー\t未指定)";"按\t住 3 秒\t開\t始\t維\t修\t載\t具\t（未\t分\t配\t按\t鍵）";;
"hints/repair_assist_tank";"Help to repair the ground vehicle";"Aidez à réparer le char";"Aiuta a riparare il mezzo";"Bei der Reparatur des Fahrzeugs unterstützen";"Ayudar a reparar el tanque";"Помочь с починкой танка";"Допомогти з ремонтом танка";"Pomóż przy naprawie czołgu";"Ajudar a reparar o carro de combate";"Tankın onarımına yardım et";"Pomoc s opravou tanku";"Βοήθεια για να επισκευαστεί το όχημα εδάφους";"Bantu memperbaiki kendaraan darat";"กดค้างเพื่อซ่อมแซมพาหนะทางบก";"전차 수리 도와주기";"协\t助\t维\t修\t车\t辆";"味方の\t修理を\t支援する";"幫\t助\t修\t復\t載\t具";;
"hints/repair_assist_tank_no_key";"Help to repair the ground vehicle (key not assigned)";"Aidez à réparer le char (touche non assignée)";"Aiuta a riparare il mezzo (tasto non assegnato)";"Bei der Reparatur des Fahrzeugs unterstützen (Taste nicht belegt)";"Ayudar a reparar el vehículo (tecla no asignada)";"Помочь с починкой танка (кнопка не назначена)";"Допомогти відремонтувати техніку (клавіша не призначена)";"Pomóż naprawić czołg (nie przypisano klawisza)";"Ajudar a reparar o carro de combate (Tecla não atribuída)";"Aracın onarımına yardım edin (tuş atanmamış)";"Pomoc s opravou tanku (klávesa není přiřazena)";"Βοήθεια για να επισκευαστεί το όχημα εδάφους (δεν έχει ανατεθεί πλήκτρο)";"Bantu memperbaiki kendaraan darat (tombol belum diatur)";"กดค้างเพื่อซ่อมแซมพาหนะทางบก (ไม่ได้กำหนดปุ่ม)";"전차 수리 도와주기 (할당된 키 없음)";"协\t助\t维\t修\t车\t辆\t（未\t分\t配\t按\t键）";"味方の\t修理を\t支援する(キー\t未指定)";"協\t助\t維\t修\t載\t具\t（未\t分\t配\t按\t鍵）";;
"hints/repair_assist_tank_hold";"hold to help to repair the ground vehicle";"Appuyez sur le bouton de réparation pour aider à réparer le véhicule terrestre";"Fai tap sul tasto ripara per aiutare a riparare il mezzo terrestre";"Tippe auf die Reparaturschaltfläche, um bei der Reparatur des Bodenfahrzeugs zu helfen";"Pulsa el botón de reparación para ayudar a reparar el vehículo terrestre";"удерживайте, чтобы помочь с починкой танка";"Натисніть кнопку ремонту, щоби допомогти з відновленням наземної техніки";"Naciśnij przycisk naprawy, aby pomóc w naprawie pojazdu naziemnego";"Toca no botão de reparar para ajudar a reparar o veículo terrestre";"Kara aracını onarmaya yardımcı olmak için onarım düğmesine dokunun";"Klepnutím pomůžeš s opravou bojového vozidla";"αναμονή για βοήθεια για να επισκευαστεί το όχημα εδάφους";"Ketuk tombol perbaikan untuk membantu memperbaiki kendaraan darat";"กดค้างเพื่อช่วยซ่อมแซมพาหนะทางบก";"수리 버튼을 탭하여 지상 장비의 수리를 도울 수 잇습니다.";"点\t击\t维\t修\t建\t帮\t助\t友\t军\t修\t理\t载\t具";"「修理」\tボタンを\t押して、\t地上車両の\t修理を\t支援しましょう";"按\t維\t修\t鍵\t協\t助\t友\t軍\t維\t修\t載\t具";;
"hints/repair_assist_tank_hold_no_key";"hold to help to repair the ground vehicle (key not assigned)";"maintenir appuyé pour aider à réparer le char (touche non assignée)";"tieni premuto per riparare il mezzo (tasto non assegnato)";"halten, um bei der Reparatur des Fahrzeugs zu unterstützen (Taste nicht belegt)";"mantén pulsado para ayudar a reparar el vehículo (tecla no asignada)";"удерживайте, чтобы помочь с починкой танка (клавиша не назначена)";"утримуйте, щоб допомогти з ремонтом техніки (клавіша не призначена)";"przytrzymaj, aby pomóc w naprawie czołgu (nie przypisano klawisza)";"pressione para ajudar a reparar o carro de combate (tecla não atribuída)";"araç onarımına yardım etmek için basılı tutun (tuş atanmamış)";"podrž pro pomoc s opravou tanku (klávesa není přiřazena)";"αναμονή για βοήθεια για να επισκευαστεί το όχημα εδάφους (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk membantu memperbaiki kendaraan darat (tombol belum diatur)";"กดค้างเพื่อช่วยซ่อมแซมพาหนะทางบก (ไม่ได้กำหนดปุ่ม)";"눌러서 전차 수리 도와주기 (할당된 키 없음)";"按\t住\t以\t协\t助\t维\t修\t地\t面\t载\t具\t（未\t分\t配\t按\t键）";"長押しして\t味方の\t修理を\t支援する (キー\t未指定)";"按\t住\t以\t協\t助\t維\t修\t地\t面\t載\t具\t（未\t分\t配\t按\t鍵）";;
"hints/repair_assist_plane";"Help to repair the aircraft";"Aidez à réparer l'avion";"Aiuta a riparare l'aereo";"Bei der Flugzeugreparatur helfen";"Ayudar a reparar el avión";"Помочь с починкой самолёта";"Допомогти з ремонтом літака";"Pomóż przy naprawie samolotu";"Ajudar a reparar a aeronave";"Uçağı onarmaya yardım et";"Pomoc s opravou letadla";"Βοήθεια για να επισκευαστεί το αεροσκάφος";"Bantu memperbaiki pesawat";"ช่วยซ่อมแซมอากาศยาน";"비행기 수리 돕기";"协\t助\t维\t修\t飞\t机";"航空機の\t修理を\t支援する";"協\t助\t維\t修\t飛\t機";;
"hints/repair_assist_plane_no_key";"Help to repair the aircraft (key not assigned)";"Aidez à réparer l'avion (touche non assignée)";"Aiuta a riparare l'aereo (tasto non assegnato)";"Bei der Reparatur des Flugzeugs helfen (Taste nicht belegt)";"Ayudar a reparar el avión (tecla no asignada)";"Помочь с починкой самолёта (кнопка не назначена)";"Допомогти з ремонтом літака (клавіша не призначена)";"Pomóż w naprawie samolotu (nie przypisano klawisza)";"Ajudar a reparar o avião (tecla não atribuída)";"Hava aracı onarımına yardım edin (tuş atanmamış)";"Pomoc s opravou letounu (klávesa není přiřazena)";"Βοήθεια για να επισκευαστεί το αεροσκάφος (δεν έχει ανατεθεί πλήκτρο)";"Bantu memperbaiki pesawat (tombol belum diatur)";"ช่วยซ่อมแซมอากาศยาน (ไม่ได้กำหนดปุ่ม)";"전차 수리 도와주기 (할당된 키 없음)";"协\t助\t维\t修\t飞\t机\t（未\t分\t配\t按\t键）";"航空機の\t修理を\t支援する (キー\t未指定)";"協\t助\t維\t修\t飛\t機\t（未\t分\t配\t按\t鍵）";;
"hints/repair_assist_plane_hold";"hold to help to repair the aircraft";"Appuyez sur le bouton de réparation pour aider à réparer l'avion";"Fai tap sul tasto ripara per aiutare a riparare l'aereo";"Tippe auf die Reparaturschaltfläche, um bei der Reparatur des Flugzeugs zu helfen";"Pulsa el botón de reparación para ayudar a reparar el avión";"удерживайте, чтобы помочь с починкой самолёта";"Натисніть кнопку ремонту, щоби допомогти з відновленням літака";"Naciśnij przycisk naprawy, aby pomóc w naprawie samolotu";"Toca no botão de reparar para ajudar a reparar a aeronave";"Hava aracını onarmaya yardımcı olmak için onarım düğmesine dokunun";"Klepnutím pomůžeš s opravou letadla";"αναμονή για βοήθεια για να επισκευαστεί το αεροσκάφος";"Ketuk tombol perbaikan untuk membantu memperbaiki pesawat";"กดค้างเพื่อช่วยซ่อมแซมอากาศยาน";"수리 버튼을 탭하여 항공기의 수리를 도울 수 잇습니다.";"点\t击\t维\t修\t建\t帮\t助\t友\t军\t修\t理\t飞\t机";"「修理」\tボタンを\t押して、\t航空機の\t修理を\t支援しましょう";"按\t維\t修\t鍵\t協\t助\t友\t軍\t維\t修\t飛\t機";;
"hints/repair_assist_plane_hold_no_key";"hold to help to repair the aircraft (key not assigned)";"maintenir appuyé pour aider à réparer l'avion (touche non assignée)";"tieni premuto per riparare l'aereo (tasto non assegnato)";"halten, um bei der Reparatur des Flugzeugs zu unterstützen (Taste nicht belegt)";"mantén pulsado para ayudar a reparar el avión (tecla no asignada)";"удерживайте, чтобы помочь с починкой самолёта (клавиша не назначена)";"утримуйте, щоб допомогти з ремонтом літака (клавіша не призначена)";"przytrzymaj, aby pomóc w naprawie samolotu (nie przypisano klawisza)";"pressione para ajudar a reparar o avião (tecla não atribuída)";"hava aracının onarımını durdurmak için basılı tutun (tuş atanmamış)";"podrž pro pomoc s opravou letounu (klávesa není přiřazena)";"αναμονή για βοήθεια για να επισκευαστεί το αεροσκάφος (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk memperbaiki pesawat (tombol belum diatur)";"กดค้างเพื่อช่วยซ่อมแซมอากาศยาน (ไม่ได้กำหนดปุ่ม)";"항공기 수리 도와주기 (할당된 키 없음)";"按\t住\t以\t协\t助\t维\t修\t飞\t机\t（未\t分\t配\t按\t键）";"長押しして\t航空機の\t修理を\t支援する(キー\t未指定)";"按\t住\t以\t協\t助\t維\t修\t飛\t機\t（未\t分\t配\t按\t鍵）";;
"hints/repair_request_assist_hold";"hold to request help with repair";"Appuyez sur le bouton de réparation pour aider à réparer";"Fai tap sul tasto ripara per richiedere aiuto con le riparazioni";"Tipp auf die Schaltfläche „Reparieren“, um Hilfe bei der Reparatur anzufordern";"Pulsa el botón de reparación para solicitar ayuda para reparar";"удерживайте, чтобы запросить помощь с починкой техники";"Натисніть кнопку ремонту, щоби попросити допомоги з відновленням";"Naciśnij przycisk naprawy, aby poprosić o pomoc w naprawie";"Toca no botão de reparar para pedir ajudar na reparação";"Onarım yardımı istemek için onarım düğmesine dokunun";"Klepnutím na tlačítko opravy požádáš o pomoc s opravou";"αναμονή για να ζητήσετε βοήθεια με την επισκευή";"Ketuk tombol perbaikan untuk meminta bantuan perbaikan";"กดค้างเพื่อขอความช่วยเหลือในการซ่อมแซม";"수리 버튼을 탭하여 수리 도움을 요청할 수 있습니다.";"点\t击\t维\t修\t建\t请\t求\t友\t军\t协\t助\t维\t修";"「修理」\tボタンを\t押して、\t修理を\t依頼しましょう";"按\t維\t修\t鍵\t請\t求\t友\t軍\t協\t助\t修\t理";;
"hints/repair_request_assist_hold_no_key";"hold to request help with repair (key not assigned)";"maintenir appuyé pour demander de l'aide pour réparer (touche non assignée)";"tieni premuto per chiedere aiuto nelle riparazioni (tasto non assegnato)";"halten, um Reparaturhilfe anzufordern (Taste nicht belegt)";"mantén presionado para solicitar ayuda para la reparación (tecla no asignada)";"удерживайте, чтобы запросить помощь с починкой техники (клавиша не назначена)";"утримуйте, щоб запросити допомогу в ремонті техніки (клавіша не призначена)";"przytrzymaj by wezwać pomoc (klawisz nieprzypisany)";"pressione para pedir ajuda para reparar (tecla não atribuída)";"tamir yardımı istemek istemek için basılı tutun (tuş atanmamış)";"podrž pro pomoc s opravou (není přiřazena klávesa)";"αναμονή για να ζητήσετε βοήθεια με την επισκευή (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk meminta bantuan perbaikan (tombol belum diatur)";"กดค้างเพื่อขอความช่วยเหลือในการซ่อมแซม (ไม่ได้กำหนดปุ่ม)";"길게 눌러 수리를 위한 도움 요청 (지정된 키 없음)";"按\t住\t以\t请\t求\t维\t修\t协\t助\t（未\t分\t配\t按\t键）";"長押しして\t修理支援を\t要請する（キー\t未指定）";"按\t住\t以\t請\t求\t協\t助\t維\t修\t（未\t分\t配\t按\t鍵）";;
"hints/repair_assist_ship_hold";"hold to help to repair the vessel";"Appuyez sur le bouton de réparation pour aider à réparer le navire";"Fai tap sul tasto ripara per aiutare a riparare la nave";"Tippe auf die Reparaturschaltfläche, um bei der Reparatur des Schiffes zu helfen";"Pulsa el botón de reparación para ayudar a reparar el barco";"удерживайте, чтобы помочь с починкой корабля";"Натисніть кнопку ремонту, щоби допомогти з відновленням корабля";"Naciśnij przycisk naprawy, aby pomóc w naprawie okrętu";"Toca no botão de reparar para ajudar a reparar a embarcação";"Gemiyi onarmaya yardımcı olmak için onarım düğmesine dokunun";"Klepnutím pomůžeš s opravou lodi";"αναμονή για βοήθεια για να επισκευαστεί το σκάφος";"Ketuk tombol perbaikan untuk membantu memperbaiki kapal";"กดค้างเพื่อช่วยซ่อมแซมพาหนะ";"수리 버튼을 탭하여 함정의 수리를 도울 수 잇습니다.";"点\t击\t维\t修\t建\t帮\t助\t友\t军\t修\t理\t舰\t艇";"「修理」\tボタンを\t押して、\t船の\t修理を\t支援しましょう";"按\t維\t修\t鍵\t協\t助\t友\t軍\t維\t修\t船\t艦";;
"hints/repair_assist_ship_hold_no_key";"hold to help to repair the vessel (key not assigned)";"maintenir appuyé pour aider à réparer le navire (touche non assignée)";"tieni premuto per riparare la nave (tasto non assegnato)";"halten, um bei der Reparatur des Schiffes zu unterstützen (Taste nicht belegt)";"mantén pulsado para ayudar a reparar el barco (tecla no asignada)";"удерживайте, чтобы помочь с починкой корабля (клавиша не назначена)";"утримуйте, щоб допомогти з ремонтом корабля (клавіша не призначена)";"przytrzymaj, aby pomóc w naprawie okrętu (nie przypisano klawisza)";"pressione para ajudar a reparar o navio (tecla não atribuída)";"gemi tamirine yardım etmek için basılı tutun (tuş atanmamış)";"podrž pro pomoc s opravou plavidla (klávesa není přiřazena)";"αναμονή για βοήθεια για να επισκευαστεί το σκάφος (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk membantu perbaikan kapal (tombol belum diatur)";"กดค้างเพื่อช่วยซ่อมแซมพาหนะ (ไม่ได้กำหนดปุ่ม)";"길게 눌러 선박 수리 도와주기 (지정된 키 없음)";"按\t住\t以\t协\t助\t维\t修\t船\t只\t（未\t分\t配\t按\t键）";"長押しして\t艦の\t修理を\t支援する(キー\t未指定)";"按\t住\t以\t協\t助\t維\t修\t艦\t船\t（未\t分\t配\t按\t鍵）";;
"hints/repair_cancel_request_assist_hold";"hold to cancel request help with repair";"maintenir appuyé pour annuler la demande d'aide pour réparer";"tieni premuto per annullare la richiesta di aiuto";"halten, um Anforderung zur Reparaturhilfe abzubrechen";"mantenga presionado para cancelar solicitud de ayuda para reparar";"удерживайте, чтобы отменить запрос помощи с починкой техники";"утримуйте, щоб скасувати запит допомоги з ремонтом техніки";"przytrzymaj by anulować wezwanie o pomoc";"pressione para cancelar o pedido de ajuda na reparação";"tamir etmeye yardım istemeyi iptal etmek için basılı tut";"hold to cancel request help with repair";"αναμονή για να ακυρώσετε το αίτημα για βοήθεια με την επισκευή";"tahan untuk membatalkan permintaan bantuan perbaikan";"กดค้างเพื่อยกเลิกการขอความช่วยเหลือในการซ่อมแซม";"길게 눌러 수리를 위한 도움 요청 취소";"按\t住 3 秒\t停\t止\t请\t求\t协\t助\t维\t修";"長押しして\t修理の\t支援を\tキャンセルする";"按\t住 3 秒\t停\t止\t請\t求\t協\t助\t維\t修";;
"hints/repair_cancel_request_assist_hold_no_key";"hold to cancel request help with repair (key not assigned)";"maintenir appuyé pour annuler la demande d'aide pour réparer (touche non assignée)";"tieni premuto per annullare la richiesta di aiuto (tasto non assegnato)";"halten, um Anforderung zur Reparaturhilfe abzubrechen (Taste nicht belegt)";"mantenga presionado para cancelar la solicitud de ayuda para reparar (tecla no asignada)";"удерживайте, чтобы отменить запрос помощи с починкой техники (клавиша не назначена)";"утримуйте, щоб скасувати запит допомоги з ремонтом техніки (клавіша не призначена)";"przytrzymaj by anulować wezwanie o pomoc (klawisz nieprzypisany)";"pressione para cancelar o pedido de ajuda na reparação (tecla não atribuída)";"tamir etmeye yardım istemeyi iptal etmek için basılı tut (tuş atanmadı)";"hold to cancel request help with repair (key not assigned)";"αναμονή για να ακυρώσετε το αίτημα για βοήθεια με την επισκευή (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk membatalkan permintaan bantuan perbaikan (tombol belum diatur)";"กดค้างเพื่อยกเลิกการขอความช่วยเหลือในการซ่อมแซม (ไม่ได้กำหนดปุ่ม)";"길게 눌러 수리를 위한 도움 요청 취소 (지정된 키 없음)";"按\t住 3 秒\t停\t止\t请\t求\t协\t助\t维\t修\t（未\t分\t配\t按\t键）";"長押しして\t修理の\t支援を\tキャンセルする（キー\t未指定）";"按\t住 3 秒\t停\t止\t請\t求\t協\t助\t維\t修\t（未\t分\t配\t按\t鍵）";;
"hints/extinguish_assist";"hold to help to firefighting";"Maintenir pour aider a éteindre l'incendie";"tieni premuto per aiutare a estinguere l'incendio";"Gedrückt halten, um bei Brandbekämpfung zu helfen";"mantén pulsado para ayudar a extinguir el incendio";"удерживайте, чтобы помочь с пожаротушением";"утримуйте, щоб допомогти з пожежогасінням";"przytrzymaj, aby pomóc w akcji gaśniczej";"manter pressionado para auxiliar na extinção do incêndio";"yangın söndürmeye yardım etmek için basılı tut";"hold to help to firefighting";"αναμονή για βοήθεια με την κατάσβεση";"tahan untuk membantu pemadaman kebakaran";"กดค้างเพื่อช่วยช่วยดับเพลิง";"길게 눌러 화재 진압 도와주기";"按\t住 3 秒\t开\t始\t协\t助\t灭\t火";"長押しして\t消火を\t支援する";"按\t住\t幫\t忙\t滅\t火";;
"hints/extinguish_assist_no_key";"hold to help to firefighting (key not assigned)";"Maintenir pour aider à éteindre l'incendie (touche non assignée)";"tieni premuto per aiutare a estinguere l'incendio (tasto non assegnato)";"Gedrückt halten, um bei Brandbekämpfung zu helfen ( Taste nicht zugewiesen)";"mantén pulsado para ayudar a extinguir el incendio (tecla no asignada)";"удерживайте, чтобы помочь с пожаротушением (кнопка не назначена)";"утримуйте, щоб допомогти з пожежогасінням (кнопка не призначена)";"przytrzymaj, aby pomóc w akcji gaśniczej (nie przypisano klawisza)";"Pressione para ajudar a extinguir o fogo (tecla não atribuída)";"yangın söndürmeye yardım etmek için basılı tut (tuş atanmamış)";"hold to help to firefighting (key not assigned)";"αναμονή για βοήθεια με την πυρόσβεση (δεν έχει ανατεθεί πλήκτρο)";"tahan untuk membantu pemadaman kebakaran (tombol belum diatur)";"กดค้างเพื่อช่วยช่วยดับเพลิง (ไม่ได้กำหนดปุ่ม)";"길게 눌러 화재 진압 도와주기 (할당된 키 없음)";"按\t住 3 秒\t开\t始\t协\t助\t灭\t火\t（未\t分\t配\t按\t键）";"長押しして\t消火を\t支援する（キー\t未指定）";"按\t住\t幫\t忙\t滅\t火 (按\t鍵\t未\t指\t定)";;
"hints/request_extinguish_help";"press to request help with firefighting";"appuyer pour demander de l'aide afin d'éteindre l'incendie";"premi per richiedere aiuto con l'incendio";"Gedrückt halten, um Unterstützung bei Brandbekämpfung anzufordern";"presiona para pedir ayuda en la extinción de incendios";"нажмите, чтобы запросить помощь в пожаротушении";"натисніть, щоб попросити допомогу в пожежогасінні";"wciśnij, aby poprosić o pomoc w akcji gaśniczej";"Pressione para pedir ajuda com o combate ao fogo";"yangın söndürme konusunda yardım istemek için bas";"press to request help with firefighting";"πατήστε για να ζητήσετε βοήθεια με την πυρόσβεση";"ketuk untuk meminta bantuan pemadaman kebakaran";"กดค้างเพื่อขอความช่วยเหลือในการดับเพลิง";"길게 눌러 화재 진압 도움 요청하기";"按\t住 3 秒\t开\t始\t请\t求\t协\t助\t灭\t火";"消火支援を\t要請する";"按\t下\t請\t求\t協\t助\t滅\t火";;
"hints/request_extinguish_help_no_key";"press to request help with firefighting (key not assigned)";"maintenir appuyé pour demander de l'aide pour éteindre l'incendie (touche non assignée)";"premi per richiedere aiuto con l'incendio (tasto non assegnato)";"press to request help with firefighting (key not assigned)";"presiona para pedir ayuda en la extinción de incendios (tecla no asignada)";"нажмите, чтобы запросить помощь в пожаротушении (кнопка не назначена)";"натисніть, щоб попросити допомогу в пожежогасінні (кнопка не призначена)";"wciśnij, aby poprosić o pomoc w akcji gaśniczej (nie przypisano klawisza)";"pressioone para pedir ajuda com o combate ao fogo (tecla não atribuída)";"yangın söndürme konusunda yardım istemek için bas (tuş atanmamış)";"press to request help with firefighting (key not assigned)";"πατήστε για να ζητήσετε βοήθεια με την πυρόσβεση (δεν έχει ανατεθεί πλήκτρο)";"ketuk untuk meminta bantuan pemadaman kebakaran (tombol belum diatur)";"กดค้างเพื่อขอความช่วยเหลือในการดับเพลิง (ไม่ได้กำหนดปุ่ม)";"길게 눌러 화재 진압 도움 요청 (지정된 키 없음)";"按\t住 3 秒\t开\t始\t请\t求\t协\t助\t灭\t火\t（未\t分\t配\t按\t键）";"消火支援を\t要請する（キー\t未指定）";"按\t下\t請\t求\t協\t助\t滅\t火\t(按\t鍵\t未\t指\t定)";;
"hints/request_extinguish_help_cancel";"press to cancel request help with firefighting";"maintenir appuyé pour annuler la demande d'aide pour éteindre l'incendie";"premi per annullare la richiesta di aiuto";"halten, um Anforderung zum Feuerlöschen abzubrechen";"presiona para cancelar la petición de ayuda contra incendios";"нажмите, чтобы отменить запрос помощи в пожаротушении";"натисніть, щоб скасувати запит допомоги в гасінні пожежі";"wciśnij, aby anulować prośbę o pomoc w akcji gaśniczej";"pressione para cancelar o pedido para ajuda ao combate ao fogo";"yangın söndürme konusunda yardım isteğini iptal etmek için bas";"press to cancel request help with firefighting";"πατήστε για να ακυρώσετε το αίτημα για βοήθεια με την πυρόσβεση";"ketuk untuk membatalkan permintaan bantuan pemadaman kebakaran";"กดค้างเพื่อเลิกขอความช่วยเหลือในการดับเพลิง";"길게 눌러 화재 진압 도움 요청 취소하기";"按\t住 3 秒\t停\t止\t请\t求\t协\t助\t灭\t火";"消火支援の\t要請を\tキャンセルする";"按\t下\t取\t消\t請\t求\t協\t助\t滅\t火";;
"hints/request_extinguish_help_cancel_no_key";"press to cancel request help with firefighting (key not assigned)";"maintenir appuyé pour annuler la demande d'aide pour éteindre l'incendie (touche non assignée)";"premi per annullare la richiesta di aiuto (tasto non assegnato)";"halten, um Anforderung zum Feuerlöschen abzubrechen (Taste nicht belegt)";"presiona para cancelar la petición de ayuda contra incendios (tecla no asignada)";"нажмите, чтобы отменить запрос помощи в пожаротушении (кнопка не назначена)";"натисніть, щоб скасувати запит допомоги в гасінні пожежі (кнопка не призначена)";"wciśnij, aby anulować prośbę o pomoc w akcji gaśniczej (nie przypisano klawisza)";"pressione para cancelar o pedido de ajuda com o combate ao fogo (tecla não atribuída)";"yangın söndürme konusunda yardım isteğini iptal etmek için bas (tuş atanmamış)";"press to cancel request help with firefighting (key not assigned)";"πατήστε για να ακυρώσετε το αίτημα για βοήθεια με την πυρόσβεση (δεν έχει ανατεθεί πλήκτρο)";"ketuk untuk membatalkan permintaan bantuan pemadaman kebakaran (tombol belum diatur)";"กดค้างเพื่อเลิกขอความช่วยเหลือในการดับเพลิง (ไม่ได้กำหนดปุ่ม)";"길게 눌러 화재 진압 도움 요청 취소 (지정된 키 없음) ";"按\t住 3 秒\t停\t止\t请\t求\t协\t助\t灭\t火\t（未\t分\t配\t按\t键）";"消火支援の\t要請を\tキャンセルする（キー\t未指定）";"按\t下\t取\t消\t請\t求\t協\t助\t滅\t火\t(按\t鍵\t未\t指\t定)";;
"hints/need_stop_for_fire";"Stop the ground vehicle for firing";"Arrêtez le char pour tirer";"Ferma il veicolo per sparare";"Panzer anhalten zum schießen";"Detener tanque para disparar";"Остановите танк для ведения огня";"Зупиніть танк для ведення вогню";"Zatrzymaj czołg, by strzelić";"Pare o carro de combate para disparar";"Ateş etmek için aracı durdur";"Stop the ground vehicle for firing";"Σταματήστε στο όχημα εδάφους για να ρίξετε";"Hentikan kendaraan darat untuk menembak";"หยุดพาหนะทางบกเพื่อยิง";"사격하려면 먼저 정지하세요";"停\t下\t载\t具\t以\t进\t行\t射\t击";"射撃を\t行うために\t戦車を\t停止してください";"停\t下\t載\t具\t以\t進\t行\t射\t擊";;
"hints/need_stop_for_hull_aiming";"Stop the ground vehicle for hull aiming";"Arrêtez le char pour utiliser le ciblage châssis";"Ferma il veicolo per brandeggiare con lo scafo";"Halte den Panzer an, um mit der Wanne zu zielen";"Detén el tanque para apuntar por chasis";"Остановите танк для наведения корпусом";"Зупиніть танк для наведення корпусом";"Zatrzymaj czołg, by celować kadłubem";"Pare o carro de combate para mira de chassi";"Gövde ile nişan alma için aracı durdur";"Zastavte tank pro míření trupem";"Σταματήστε στο όχημα εδάφους για στόχευση με το κύτος";"Hentikan kendaraan darat untuk membidik lambung";"หยุดพาหนะทางบกเพื่อเล็งตัวยาน";"차체 조준을 하려면 먼저 정지하세요";"停\t下\t载\t具\t以\t进\t行\t车\t体\t瞄\t准";"車体照準を\t行うために\t戦車を\t停止します。";"停\t下\t載\t具\t以\t進\t行\t車\t體\t瞄\t準";;
"hints/hull_aiming_with_camera";"Use camera to direct vehicle in the right direction";"Utilisez la caméra pour diriger le véhicule dans la bonne direction";"Usa la telecamera per direzionare il mezzo nella giusta direzione";"Verwende die Kamera, um das Fahrzeug in die richtige Richtung zu lenken";"Utiliza la cámara para dirigir el vehículo en la dirección correcta";"Используйте камеру для наведения корпуса танка";"Наводьте техніку за допомогою камери";"Użyj kamery, aby skierować pojazd we właściwym kierunku";"Use a câmara para dirigir o veículo na direção correta";"Aracı doğru yöne çevirmek için kamerayı kullan";"Pomocí kamery nasměruj stroj správným směrem";"Χρησιμοποιήστε την κάμερα για να κατευθύνετε το όχημα προς τη σωστή κατεύθυνση";"Gunakan kamera untuk mengarahkan kendaraan ke jalur yang benar";"ใช้กล้องเพื่อนำพาหนะไปในทิศทางที่ถูกต้อง";"시점을 조정하는 것으로 장비의 이동 방향을 설정합니다.";"变\t换\t视\t角\t方\t位\t以\t改\t变\t载\t具\t指\t向";"カメラを\t使って\t機体を\t正しい\t方向へ\t直接方向転換";"變\t換\t視\t角\t方\t位\t以\t改\t變\t載\t具\t指\t向";;
